id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
N;NORTE;2014-02-12;10694.00000000;82.80999756;10403.00000000;80.55000305
NE;NORDESTE;2014-02-12;4482.00000000;30.87000084;4470.00000000;30.79000092
S;SUL;2014-02-12;3516.00000000;41.56999969;3177.00000000;37.56000137
SE;SUDESTE;2014-02-12;16743.00000000;29.05999947;15105.00000000;26.21999931
N;NORTE;2014-02-13;10800.00000000;83.62999725;10516.00000000;81.43000031
NE;NORDESTE;2014-02-13;4224.00000000;29.09000015;4205.00000000;28.95999908
S;SUL;2014-02-13;3478.00000000;41.11999893;3161.00000000;37.36999893
SE;SUDESTE;2014-02-13;16891.00000000;29.31999969;15307.00000000;26.56999969
N;NORTE;2014-02-14;11096.00000000;85.91999817;10812.00000000;83.72000122
NE;NORDESTE;2014-02-14;3987.00000000;27.45999908;3958.00000000;27.26000023
S;SUL;2014-02-14;3979.00000000;47.04000092;3727.00000000;44.06000137
SE;SUDESTE;2014-02-14;17295.00000000;30.02000046;15794.00000000;27.40999985
N;NORTE;2014-02-15;11422.00000000;88.44999695;10667.00000000;82.59999847
NE;NORDESTE;2014-02-15;3765.00000000;25.93000031;3736.00000000;25.72999954
S;SUL;2014-02-15;4686.00000000;55.40000153;4558.00000000;53.88999939
SE;SUDESTE;2014-02-15;18219.00000000;31.62000084;16792.00000000;29.13999939
N;NORTE;2014-02-16;11882.00000000;92.01000214;10516.00000000;81.43000031
NE;NORDESTE;2014-02-16;3561.00000000;24.53000069;3553.00000000;24.46999931
S;SUL;2014-02-16;5520.00000000;65.26000214;5447.00000000;64.40000153
SE;SUDESTE;2014-02-16;19604.00000000;34.02999878;18521.00000000;32.15000153
N;NORTE;2014-02-17;12424.00000000;96.19999695;10619.00000000;82.23000336
NE;NORDESTE;2014-02-17;3418.00000000;23.54000092;3418.00000000;23.54000092
S;SUL;2014-02-17;5418.00000000;64.05999756;5321.00000000;62.90999985
SE;SUDESTE;2014-02-17;21723.00000000;37.70000076;20960.00000000;36.38000107
N;NORTE;2014-02-18;13102.00000000;101.44999695;11000.00000000;85.18000031
NE;NORDESTE;2014-02-18;3317.00000000;22.85000038;3288.00000000;22.64999962
S;SUL;2014-02-18;5363.00000000;63.40999985;5128.00000000;60.63000107
SE;SUDESTE;2014-02-18;23476.00000000;40.75000000;22755.00000000;39.49000168
N;NORTE;2014-02-19;13793.00000000;106.80999756;10531.00000000;81.55000305
NE;NORDESTE;2014-02-19;3331.00000000;22.94000053;3305.00000000;22.76000023
S;SUL;2014-02-19;4622.00000000;54.65000153;4327.00000000;51.15999985
SE;SUDESTE;2014-02-19;25179.00000000;43.70000076;24129.00000000;41.88000107
N;NORTE;2014-02-20;14545.00000000;112.62999725;9975.00000000;77.23999786
NE;NORDESTE;2014-02-20;3198.00000000;22.03000069;3186.00000000;21.94000053
S;SUL;2014-02-20;4145.00000000;49.00999832;3858.00000000;45.61000061
SE;SUDESTE;2014-02-20;26503.00000000;46.00000000;25461.00000000;44.18999863
N;NORTE;2014-02-21;15282.00000000;118.33999634;9441.00000000;73.11000061
NE;NORDESTE;2014-02-21;3022.00000000;20.80999947;2994.00000000;20.62000084
S;SUL;2014-02-21;3871.00000000;45.77000046;3623.00000000;42.84000015
SE;SUDESTE;2014-02-21;27748.00000000;48.15999985;26330.00000000;45.70000076
N;NORTE;2014-02-22;15824.00000000;122.52999878;9362.00000000;72.48999786
NE;NORDESTE;2014-02-22;2950.00000000;20.31999969;2939.00000000;20.23999977
S;SUL;2014-02-22;4034.00000000;47.68999863;3878.00000000;45.84999847
SE;SUDESTE;2014-02-22;28764.00000000;49.91999817;27418.00000000;47.59000015
N;NORTE;2014-02-23;16110.00000000;124.75000000;9453.00000000;73.19999695
NE;NORDESTE;2014-02-23;2907.00000000;20.02000046;2907.00000000;20.02000046
S;SUL;2014-02-23;4526.00000000;53.50999832;4355.00000000;51.49000168
SE;SUDESTE;2014-02-23;29726.00000000;51.59000015;28435.00000000;49.34999847
N;NORTE;2014-02-24;16281.00000000;126.06999969;9696.00000000;75.08000183
NE;NORDESTE;2014-02-24;2884.00000000;19.86000061;2884.00000000;19.86000061
S;SUL;2014-02-24;5958.00000000;70.44000244;5674.00000000;67.08000183
SE;SUDESTE;2014-02-24;30419.00000000;52.79999924;28981.00000000;50.29999924
N;NORTE;2014-02-25;16396.00000000;126.95999908;9955.00000000;77.08999634
NE;NORDESTE;2014-02-25;2882.00000000;19.85000038;2880.00000000;19.84000015
S;SUL;2014-02-25;6857.00000000;81.06999969;6535.00000000;77.26000214
SE;SUDESTE;2014-02-25;30934.00000000;53.68999863;28787.00000000;49.95999908
N;NORTE;2014-02-26;16302.00000000;126.23000336;9557.00000000;74.00000000
NE;NORDESTE;2014-02-26;2911.00000000;20.04999924;2901.00000000;19.97999954
S;SUL;2014-02-26;7242.00000000;85.62000275;6933.00000000;81.97000122
SE;SUDESTE;2014-02-26;30624.00000000;53.15000153;28497.00000000;49.45999908
N;NORTE;2014-02-27;16353.00000000;126.62999725;9462.00000000;73.26999664
NE;NORDESTE;2014-02-27;2962.00000000;20.39999962;2953.00000000;20.34000015
S;SUL;2014-02-27;9773.00000000;115.55000305;9230.00000000;109.12999725
SE;SUDESTE;2014-02-27;30773.00000000;53.40999985;29093.00000000;50.49000168
N;NORTE;2014-02-28;16520.00000000;127.91999817;9712.00000000;75.19999695
NE;NORDESTE;2014-02-28;3041.00000000;20.94000053;3041.00000000;20.94000053
S;SUL;2014-02-28;11048.00000000;130.61999512;10446.00000000;123.50000000
SE;SUDESTE;2014-02-28;30364.00000000;52.70000076;28997.00000000;50.33000183
N;NORTE;2014-03-01;16711.00000000;111.62000275;9884.00000000;66.01999664
NE;NORDESTE;2014-03-01;3142.00000000;21.88999939;3142.00000000;21.88999939
S;SUL;2014-03-01;9867.00000000;137.50000000;9727.00000000;135.55000305
SE;SUDESTE;2014-03-01;29917.00000000;55.29999924;28800.00000000;53.24000168
N;NORTE;2014-03-02;16851.00000000;112.55000305;9736.00000000;65.02999878
NE;NORDESTE;2014-03-02;3340.00000000;23.27000046;3314.00000000;23.09000015
S;SUL;2014-03-02;8448.00000000;117.72000122;8373.00000000;116.68000031
SE;SUDESTE;2014-03-02;29639.00000000;54.79000092;28277.00000000;52.27000046
N;NORTE;2014-03-03;16965.00000000;113.31999969;9080.00000000;60.65000153
NE;NORDESTE;2014-03-03;3515.00000000;24.48999977;3507.00000000;24.43000031
S;SUL;2014-03-03;7695.00000000;107.23000336;7639.00000000;106.44999695
SE;SUDESTE;2014-03-03;29809.00000000;55.09999847;28602.00000000;52.86999893
N;NORTE;2014-03-04;17205.00000000;114.91999817;8183.00000000;54.65999985
NE;NORDESTE;2014-03-04;3682.00000000;25.64999962;3682.00000000;25.64999962
S;SUL;2014-03-04;8329.00000000;116.06999969;8284.00000000;115.44000244
SE;SUDESTE;2014-03-04;29948.00000000;55.36000061;28720.00000000;53.09000015
N;NORTE;2014-03-05;17433.00000000;116.44000244;7723.00000000;51.58000183
NE;NORDESTE;2014-03-05;3880.00000000;27.03000069;3879.00000000;27.02000046
S;SUL;2014-03-05;10657.00000000;148.50999451;10599.00000000;147.69999695
SE;SUDESTE;2014-03-05;31034.00000000;57.36999893;30027.00000000;55.50999832
N;NORTE;2014-03-06;17724.00000000;118.37999725;8874.00000000;59.27000046
NE;NORDESTE;2014-03-06;4036.00000000;28.12000084;4036.00000000;28.12000084
S;SUL;2014-03-06;12625.00000000;175.92999268;12488.00000000;174.02000427
SE;SUDESTE;2014-03-06;32002.00000000;59.15999985;31122.00000000;57.52999878
N;NORTE;2014-03-07;18026.00000000;120.40000153;8894.00000000;59.40999985
NE;NORDESTE;2014-03-07;4164.00000000;29.01000023;4164.00000000;29.01000023
S;SUL;2014-03-07;13625.00000000;189.86999512;13465.00000000;187.63999939
SE;SUDESTE;2014-03-07;33938.00000000;62.74000168;32734.00000000;60.50999832
N;NORTE;2014-03-08;18356.00000000;122.61000061;9882.00000000;66.01000214
NE;NORDESTE;2014-03-08;4233.00000000;29.48999977;4226.00000000;29.44000053
S;SUL;2014-03-08;12003.00000000;167.25999451;11948.00000000;166.50000000
SE;SUDESTE;2014-03-08;36322.00000000;67.13999939;34816.00000000;64.36000061
N;NORTE;2014-03-09;18437.00000000;123.15000153;5865.00000000;39.16999817
NE;NORDESTE;2014-03-09;4277.00000000;29.79999924;4266.00000000;29.71999931
S;SUL;2014-03-09;9047.00000000;126.06999969;8967.00000000;124.95999908
SE;SUDESTE;2014-03-09;38494.00000000;71.16000366;36051.00000000;66.63999939
N;NORTE;2014-03-10;18448.00000000;123.22000122;6399.00000000;42.74000168
NE;NORDESTE;2014-03-10;4254.00000000;29.63999939;4254.00000000;29.63999939
S;SUL;2014-03-10;8503.00000000;118.48999786;8450.00000000;117.75000000
SE;SUDESTE;2014-03-10;39800.00000000;73.56999969;38014.00000000;70.26999664
N;NORTE;2014-03-11;18387.00000000;122.80999756;7869.00000000;52.56000137
NE;NORDESTE;2014-03-11;4155.00000000;28.95000076;4145.00000000;28.87999916
S;SUL;2014-03-11;8264.00000000;115.16000366;8110.00000000;113.01000214
SE;SUDESTE;2014-03-11;40887.00000000;75.58000183;38905.00000000;71.91999817
N;NORTE;2014-03-12;18360.00000000;122.62999725;8544.00000000;57.06999969
NE;NORDESTE;2014-03-12;4033.00000000;28.10000038;4004.00000000;27.88999939
S;SUL;2014-03-12;8069.00000000;112.44000244;7787.00000000;108.51000214
SE;SUDESTE;2014-03-12;39922.00000000;73.80000305;38055.00000000;70.34999847
N;NORTE;2014-03-13;18443.00000000;123.19000244;8926.00000000;59.61999893
NE;NORDESTE;2014-03-13;3933.00000000;27.39999962;3915.00000000;27.27000046
S;SUL;2014-03-13;8396.00000000;117.00000000;8070.00000000;112.45999908
SE;SUDESTE;2014-03-13;38808.00000000;71.73999786;37057.00000000;68.50000000
N;NORTE;2014-03-14;18718.00000000;125.01999664;9069.00000000;60.56999969
NE;NORDESTE;2014-03-14;3935.00000000;27.40999985;3935.00000000;27.40999985
S;SUL;2014-03-14;8843.00000000;123.23000336;8524.00000000;118.77999878
SE;SUDESTE;2014-03-14;38093.00000000;70.41999817;36734.00000000;67.90000153
N;NORTE;2014-03-15;19065.00000000;127.33999634;9025.00000000;60.27999878
NE;NORDESTE;2014-03-15;3864.00000000;26.92000008;3864.00000000;26.92000008
S;SUL;2014-03-15;9076.00000000;126.48000336;8803.00000000;122.66999817
SE;SUDESTE;2014-03-15;37053.00000000;68.48999786;35812.00000000;66.19999695
N;NORTE;2014-03-16;19524.00000000;130.41000366;8608.00000000;57.50000000
NE;NORDESTE;2014-03-16;3805.00000000;26.51000023;3805.00000000;26.51000023
S;SUL;2014-03-16;9043.00000000;126.01999664;8788.00000000;122.45999908
SE;SUDESTE;2014-03-16;35806.00000000;66.19000244;34726.00000000;64.19000244
N;NORTE;2014-03-17;19711.00000000;131.66000366;8867.00000000;59.22999954
NE;NORDESTE;2014-03-17;3818.00000000;26.60000038;3818.00000000;26.60000038
S;SUL;2014-03-17;9248.00000000;128.86999512;8914.00000000;124.22000122
SE;SUDESTE;2014-03-17;34254.00000000;63.31999969;33320.00000000;61.59000015
N;NORTE;2014-03-18;19558.00000000;130.63000488;8958.00000000;59.83000183
NE;NORDESTE;2014-03-18;3848.00000000;26.80999947;3819.00000000;26.60000038
S;SUL;2014-03-18;9805.00000000;136.63000488;9575.00000000;133.42999268
SE;SUDESTE;2014-03-18;33104.00000000;61.18999863;32042.00000000;59.22999954
N;NORTE;2014-03-19;19151.00000000;127.91999817;8458.00000000;56.49000168
NE;NORDESTE;2014-03-19;3903.00000000;27.19000053;3896.00000000;27.13999939
S;SUL;2014-03-19;12848.00000000;179.03999329;12427.00000000;173.16999817
SE;SUDESTE;2014-03-19;32209.00000000;59.54000092;31249.00000000;57.77000046
N;NORTE;2014-03-20;18565.00000000;124.00000000;8808.00000000;58.83000183
NE;NORDESTE;2014-03-20;3981.00000000;27.72999954;3956.00000000;27.55999947
S;SUL;2014-03-20;17634.00000000;245.72999573;17031.00000000;237.33000183
SE;SUDESTE;2014-03-20;31778.00000000;58.74000168;30669.00000000;56.68999863
N;NORTE;2014-03-21;17788.00000000;118.80999756;9627.00000000;64.30000305
NE;NORDESTE;2014-03-21;4053.00000000;28.22999954;4053.00000000;28.22999954
S;SUL;2014-03-21;20938.00000000;291.76998901;20437.00000000;284.79000854
SE;SUDESTE;2014-03-21;32431.00000000;59.95000076;31406.00000000;58.06000137
N;NORTE;2014-03-22;17178.00000000;114.73999786;9800.00000000;65.45999908
NE;NORDESTE;2014-03-22;4127.00000000;28.75000000;4127.00000000;28.75000000
S;SUL;2014-03-22;20389.00000000;284.11999512;20158.00000000;280.91000366
SE;SUDESTE;2014-03-22;33935.00000000;62.72999954;33142.00000000;61.25999832
N;NORTE;2014-03-23;16539.00000000;110.47000122;9288.00000000;62.04000092
NE;NORDESTE;2014-03-23;4183.00000000;29.13999939;4183.00000000;29.13999939
S;SUL;2014-03-23;17935.00000000;249.92999268;17837.00000000;248.55999756
SE;SUDESTE;2014-03-23;35992.00000000;66.52999878;35163.00000000;65.00000000
N;NORTE;2014-03-24;16080.00000000;107.40000153;8893.00000000;59.40000153
NE;NORDESTE;2014-03-24;4221.00000000;29.40999985;4221.00000000;29.40999985
S;SUL;2014-03-24;15128.00000000;210.80999756;14955.00000000;208.39999390
SE;SUDESTE;2014-03-24;36874.00000000;68.16000366;36014.00000000;66.56999969
N;NORTE;2014-03-25;15622.00000000;104.33999634;8442.00000000;56.38999939
NE;NORDESTE;2014-03-25;4244.00000000;29.56999969;4244.00000000;29.56999969
