id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
N;NORTE;2008-01-01;3088.00000000;37.70000076;3088.00000000;37.70000076
NE;NORDESTE;2008-01-01;6713.00000000;48.61000061;6713.00000000;48.61000061
S;SUL;2008-01-01;6542.00000000;103.05000305;6498.00000000;102.36000061
SE;SUDESTE;2008-01-01;26834.00000000;50.22000122;26683.00000000;49.93999863
N;NORTE;2008-01-02;3043.00000000;37.15000153;3043.00000000;37.15000153
NE;NORDESTE;2008-01-02;7047.00000000;51.02000046;7047.00000000;51.02000046
S;SUL;2008-01-02;6973.00000000;109.83999634;6959.00000000;109.62000275
SE;SUDESTE;2008-01-02;25535.00000000;47.79000092;25392.00000000;47.52000046
N;NORTE;2008-01-03;3015.00000000;36.81000137;3015.00000000;36.81000137
NE;NORDESTE;2008-01-03;7542.00000000;54.61000061;7542.00000000;54.61000061
S;SUL;2008-01-03;7815.00000000;123.11000061;7808.00000000;123.00000000
SE;SUDESTE;2008-01-03;24091.00000000;45.09000015;23219.00000000;43.45999908
N;NORTE;2008-01-04;2935.00000000;35.83000183;2935.00000000;35.83000183
NE;NORDESTE;2008-01-04;7771.00000000;56.27000046;7771.00000000;56.27000046
S;SUL;2008-01-04;8475.00000000;133.50999451;8466.00000000;133.36000061
SE;SUDESTE;2008-01-04;23184.00000000;43.38999939;21770.00000000;40.75000000
N;NORTE;2008-01-05;2854.00000000;34.84000015;2854.00000000;34.84000015
NE;NORDESTE;2008-01-05;7957.00000000;57.61000061;7957.00000000;57.61000061
S;SUL;2008-01-05;8968.00000000;141.27000427;8960.00000000;141.14999390
SE;SUDESTE;2008-01-05;23043.00000000;43.13000107;21822.00000000;40.84000015
N;NORTE;2008-01-06;2841.00000000;34.68000031;2841.00000000;34.68000031
NE;NORDESTE;2008-01-06;7990.00000000;57.84999847;7990.00000000;57.84999847
S;SUL;2008-01-06;8665.00000000;136.50000000;8658.00000000;136.38999939
SE;SUDESTE;2008-01-06;23489.00000000;43.95999908;22282.00000000;41.70000076
N;NORTE;2008-01-07;2881.00000000;35.16999817;2881.00000000;35.16999817
NE;NORDESTE;2008-01-07;7807.00000000;56.52999878;7807.00000000;56.52999878
S;SUL;2008-01-07;8257.00000000;130.07000732;8250.00000000;129.96000671
SE;SUDESTE;2008-01-07;24307.00000000;45.49000168;23085.00000000;43.20999908
N;NORTE;2008-01-08;2964.00000000;36.18000031;2964.00000000;36.18000031
NE;NORDESTE;2008-01-08;7384.00000000;53.45999908;7384.00000000;53.45999908
S;SUL;2008-01-08;7774.00000000;122.45999908;7767.00000000;122.34999847
SE;SUDESTE;2008-01-08;25268.00000000;47.29000092;23870.00000000;44.68000031
N;NORTE;2008-01-09;3038.00000000;37.09000015;3038.00000000;37.09000015
NE;NORDESTE;2008-01-09;6868.00000000;49.72999954;6868.00000000;49.72999954
S;SUL;2008-01-09;7166.00000000;112.87999725;7159.00000000;112.76999664
SE;SUDESTE;2008-01-09;26178.00000000;49.00000000;24806.00000000;46.43000031
N;NORTE;2008-01-10;3116.00000000;38.04000092;3116.00000000;38.04000092
NE;NORDESTE;2008-01-10;6031.00000000;43.66999817;6031.00000000;43.66999817
S;SUL;2008-01-10;6669.00000000;105.05999756;6626.00000000;104.37999725
SE;SUDESTE;2008-01-10;27182.00000000;50.88000107;25640.00000000;47.99000168
N;NORTE;2008-01-11;3201.00000000;39.08000183;3201.00000000;39.08000183
NE;NORDESTE;2008-01-11;5425.00000000;39.27999878;5425.00000000;39.27999878
S;SUL;2008-01-11;6236.00000000;98.23000336;6223.00000000;98.02999878
SE;SUDESTE;2008-01-11;28524.00000000;53.38999939;26959.00000000;50.45999908
N;NORTE;2008-01-12;3269.00000000;39.90999985;3269.00000000;39.90999985
NE;NORDESTE;2008-01-12;5045.00000000;36.52999878;5045.00000000;36.52999878
S;SUL;2008-01-12;6170.00000000;97.19000244;6157.00000000;96.98999786
SE;SUDESTE;2008-01-12;29773.00000000;55.72000122;28394.00000000;53.13999939
N;NORTE;2008-01-13;3308.00000000;40.38000107;3308.00000000;40.38000107
NE;NORDESTE;2008-01-13;4720.00000000;34.16999817;4720.00000000;34.16999817
S;SUL;2008-01-13;5934.00000000;93.48000336;5921.00000000;93.26999664
SE;SUDESTE;2008-01-13;30676.00000000;57.40999985;29506.00000000;55.22000122
N;NORTE;2008-01-14;3424.00000000;41.79999924;3424.00000000;41.79999924
NE;NORDESTE;2008-01-14;4449.00000000;32.20999908;4449.00000000;32.20999908
S;SUL;2008-01-14;6019.00000000;94.81999969;6008.00000000;94.63999939
SE;SUDESTE;2008-01-14;31711.00000000;59.34999847;30541.00000000;57.15999985
