id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
N;NORTE;2002-02-06;12923.00000000;115.05999756;4852.00000000;43.20000076
NE;NORDESTE;2002-02-06;14225.00000000;101.09999847;14225.00000000;101.09999847
S;SUL;2002-02-06;4960.00000000;93.00000000;4320.00000000;81.00000000
SE;SUDESTE;2002-02-06;50356.00000000;102.01999664;43952.00000000;89.05000305
N;NORTE;2002-02-07;13435.00000000;119.62000275;5079.00000000;45.22000122
NE;NORDESTE;2002-02-07;13956.00000000;99.19000244;13956.00000000;99.19000244
S;SUL;2002-02-07;4808.00000000;90.15000153;4147.00000000;77.76000214
SE;SUDESTE;2002-02-07;51430.00000000;104.19999695;45490.00000000;92.16000366
N;NORTE;2002-02-08;14061.00000000;125.19000244;4954.00000000;44.11000061
NE;NORDESTE;2002-02-08;13460.00000000;95.66000366;13460.00000000;95.66000366
S;SUL;2002-02-08;4685.00000000;87.84999847;4209.00000000;78.91999817
SE;SUDESTE;2002-02-08;54678.00000000;110.77999878;48308.00000000;97.87000275
N;NORTE;2002-02-09;14819.00000000;131.94000244;4800.00000000;42.74000168
NE;NORDESTE;2002-02-09;12977.00000000;92.23000336;12977.00000000;92.23000336
S;SUL;2002-02-09;4512.00000000;84.59999847;4204.00000000;78.83000183
SE;SUDESTE;2002-02-09;58074.00000000;117.66000366;49416.00000000;100.12000275
N;NORTE;2002-02-10;15738.00000000;140.13000488;4092.00000000;36.43000031
NE;NORDESTE;2002-02-10;12644.00000000;89.86000061;12644.00000000;89.86000061
S;SUL;2002-02-10;4200.00000000;78.75000000;4200.00000000;78.75000000
SE;SUDESTE;2002-02-10;61189.00000000;123.97000122;50450.00000000;102.20999908
N;NORTE;2002-02-11;16280.00000000;144.94999695;3843.00000000;34.22000122
NE;NORDESTE;2002-02-11;11916.00000000;84.69000244;11916.00000000;84.69000244
S;SUL;2002-02-11;3859.00000000;72.36000061;3859.00000000;72.36000061
SE;SUDESTE;2002-02-11;64520.00000000;130.72000122;53896.00000000;109.19000244
N;NORTE;2002-02-12;16442.00000000;146.38999939;3150.00000000;28.04999924
NE;NORDESTE;2002-02-12;11703.00000000;83.18000031;11703.00000000;83.18000031
S;SUL;2002-02-12;3715.00000000;69.66000366;3715.00000000;69.66000366
SE;SUDESTE;2002-02-12;64485.00000000;130.64999390;54415.00000000;110.23999786
N;NORTE;2002-02-13;17070.00000000;151.99000549;3614.00000000;32.18000031
NE;NORDESTE;2002-02-13;11399.00000000;81.01999664;11399.00000000;81.01999664
S;SUL;2002-02-13;3695.00000000;69.27999878;3695.00000000;69.27999878
SE;SUDESTE;2002-02-13;63825.00000000;129.30999756;55143.00000000;111.72000122
N;NORTE;2002-02-14;17352.00000000;154.50000000;4218.00000000;37.56000137
NE;NORDESTE;2002-02-14;11278.00000000;80.16000366;11278.00000000;80.16000366
S;SUL;2002-02-14;3887.00000000;72.87999725;3887.00000000;72.87999725
SE;SUDESTE;2002-02-14;63113.00000000;127.87000275;55326.00000000;112.08999634
N;NORTE;2002-02-15;17358.00000000;154.55000305;4035.00000000;35.93000031
NE;NORDESTE;2002-02-15;11269.00000000;80.08999634;11269.00000000;80.08999634
S;SUL;2002-02-15;4020.00000000;75.37999725;4020.00000000;75.37999725
SE;SUDESTE;2002-02-15;62535.00000000;126.69999695;55051.00000000;111.52999878
N;NORTE;2002-02-16;17416.00000000;155.07000732;3930.00000000;34.99000168
NE;NORDESTE;2002-02-16;11626.00000000;82.62999725;11626.00000000;82.62999725
S;SUL;2002-02-16;4014.00000000;75.26000214;4014.00000000;75.26000214
SE;SUDESTE;2002-02-16;61853.00000000;125.30999756;53191.00000000;107.76000214
N;NORTE;2002-02-17;17507.00000000;155.88000488;4021.00000000;35.79999924
NE;NORDESTE;2002-02-17;12043.00000000;85.58999634;12043.00000000;85.58999634
S;SUL;2002-02-17;3867.00000000;72.51000214;3867.00000000;72.51000214
SE;SUDESTE;2002-02-17;61505.00000000;124.61000061;51146.00000000;103.62000275
N;NORTE;2002-02-18;17166.00000000;152.83999634;4016.00000000;35.75999832
NE;NORDESTE;2002-02-18;12467.00000000;88.61000061;12467.00000000;88.61000061
S;SUL;2002-02-18;3678.00000000;68.95999908;3678.00000000;68.95999908
SE;SUDESTE;2002-02-18;62425.00000000;126.47000122;54047.00000000;109.50000000
N;NORTE;2002-02-19;16828.00000000;149.83000183;4214.00000000;37.52000046
NE;NORDESTE;2002-02-19;12891.00000000;91.62000275;12891.00000000;91.62000275
S;SUL;2002-02-19;3565.00000000;66.83999634;3565.00000000;66.83999634
SE;SUDESTE;2002-02-19;65604.00000000;132.91000366;59596.00000000;120.73999786
N;NORTE;2002-02-20;16389.00000000;145.91999817;4338.00000000;38.61999893
NE;NORDESTE;2002-02-20;13337.00000000;94.79000092;13337.00000000;94.79000092
S;SUL;2002-02-20;3521.00000000;66.01999664;3521.00000000;66.01999664
SE;SUDESTE;2002-02-20;66177.00000000;134.07000732;60104.00000000;121.76999664
N;NORTE;2002-02-21;16096.00000000;143.30999756;4810.00000000;42.83000183
NE;NORDESTE;2002-02-21;13847.00000000;98.41000366;13847.00000000;98.41000366
S;SUL;2002-02-21;3607.00000000;67.62999725;3607.00000000;67.62999725
SE;SUDESTE;2002-02-21;66092.00000000;133.89999390;60445.00000000;122.45999908
N;NORTE;2002-02-22;15731.00000000;140.05999756;4981.00000000;44.34999847
NE;NORDESTE;2002-02-22;14430.00000000;102.55999756;14430.00000000;102.55999756
S;SUL;2002-02-22;3866.00000000;72.48999786;3866.00000000;72.48999786
SE;SUDESTE;2002-02-22;66211.00000000;134.13999939;59652.00000000;120.84999847
N;NORTE;2002-02-23;15240.00000000;135.69000244;4723.00000000;42.04999924
NE;NORDESTE;2002-02-23;15054.00000000;106.98999786;15054.00000000;106.98999786
S;SUL;2002-02-23;3937.00000000;73.81999969;3854.00000000;72.26000214
SE;SUDESTE;2002-02-23;66322.00000000;134.36999512;57198.00000000;115.87999725
N;NORTE;2002-02-24;14919.00000000;132.83000183;4443.00000000;39.56000137
NE;NORDESTE;2002-02-24;15465.00000000;109.91000366;15465.00000000;109.91000366
S;SUL;2002-02-24;3674.00000000;68.88999939;3674.00000000;68.88999939
SE;SUDESTE;2002-02-24;66262.00000000;134.25000000;53662.00000000;108.72000122
N;NORTE;2002-02-25;14575.00000000;129.77000427;4457.00000000;39.68000031
NE;NORDESTE;2002-02-25;15659.00000000;111.29000092;15659.00000000;111.29000092
S;SUL;2002-02-25;3376.00000000;63.29999924;3376.00000000;63.29999924
SE;SUDESTE;2002-02-25;66348.00000000;134.41999817;56965.00000000;115.41000366
N;NORTE;2002-02-26;14257.00000000;126.94000244;4319.00000000;38.45999908
NE;NORDESTE;2002-02-26;15585.00000000;110.76999664;15585.00000000;110.76999664
S;SUL;2002-02-26;3184.00000000;59.70000076;3184.00000000;59.70000076
SE;SUDESTE;2002-02-26;66064.00000000;133.85000610;55096.00000000;111.62000275
N;NORTE;2002-02-27;13866.00000000;123.45999908;3932.00000000;35.00999832
NE;NORDESTE;2002-02-27;15249.00000000;108.37999725;15249.00000000;108.37999725
S;SUL;2002-02-27;3033.00000000;56.86999893;3033.00000000;56.86999893
SE;SUDESTE;2002-02-27;65074.00000000;131.83999634;53144.00000000;107.66999817
N;NORTE;2002-02-28;13645.00000000;121.48999786;3940.00000000;35.08000183
NE;NORDESTE;2002-02-28;14724.00000000;104.65000153;14724.00000000;104.65000153
S;SUL;2002-02-28;2925.00000000;54.84000015;2925.00000000;54.84000015
SE;SUDESTE;2002-02-28;63205.00000000;128.05000305;51347.00000000;104.02999878
N;NORTE;2002-03-01;13260.00000000;100.58999634;4032.00000000;30.59000015
NE;NORDESTE;2002-03-01;14260.00000000;101.16000366;14260.00000000;101.16000366
S;SUL;2002-03-01;2971.00000000;63.84999847;2971.00000000;63.84999847
SE;SUDESTE;2002-03-01;60829.00000000;132.41000366;48953.00000000;106.55000305
N;NORTE;2002-03-02;13120.00000000;99.52999878;4258.00000000;32.29999924
NE;NORDESTE;2002-03-02;14121.00000000;100.16999817;14121.00000000;100.16999817
S;SUL;2002-03-02;3197.00000000;68.69999695;3197.00000000;68.69999695
SE;SUDESTE;2002-03-02;58205.00000000;126.69000244;43365.00000000;94.38999939
N;NORTE;2002-03-03;12946.00000000;98.20999908;4444.00000000;33.70999908
NE;NORDESTE;2002-03-03;14215.00000000;100.83999634;14215.00000000;100.83999634
S;SUL;2002-03-03;3256.00000000;69.97000122;3256.00000000;69.97000122
SE;SUDESTE;2002-03-03;55517.00000000;120.83999634;39516.00000000;86.01000214
N;NORTE;2002-03-04;12802.00000000;97.11000061;4208.00000000;31.92000008
NE;NORDESTE;2002-03-04;14668.00000000;104.05000305;14668.00000000;104.05000305
S;SUL;2002-03-04;3254.00000000;69.93000031;3254.00000000;69.93000031
SE;SUDESTE;2002-03-04;53332.00000000;116.08999634;42892.00000000;93.36000061
N;NORTE;2002-03-05;12676.00000000;96.16000366;3400.00000000;25.79000092
NE;NORDESTE;2002-03-05;15087.00000000;107.02999878;15087.00000000;107.02999878
S;SUL;2002-03-05;3423.00000000;73.55999756;3423.00000000;73.55999756
SE;SUDESTE;2002-03-05;51269.00000000;111.59999847;42636.00000000;92.80000305
N;NORTE;2002-03-06;12581.00000000;95.44000244;3357.00000000;25.46999931
NE;NORDESTE;2002-03-06;15342.00000000;108.83999634;15342.00000000;108.83999634
S;SUL;2002-03-06;3865.00000000;83.05999756;3865.00000000;83.05999756
SE;SUDESTE;2002-03-06;49009.00000000;106.68000031;41785.00000000;90.94999695
N;NORTE;2002-03-07;12595.00000000;95.54000092;3721.00000000;28.22999954
NE;NORDESTE;2002-03-07;15360.00000000;108.95999908;15360.00000000;108.95999908
S;SUL;2002-03-07;4269.00000000;91.73999786;4260.00000000;91.54000092
SE;SUDESTE;2002-03-07;46691.00000000;101.62999725;41074.00000000;89.40000153
N;NORTE;2002-03-08;12627.00000000;95.79000092;3840.00000000;29.12999916
NE;NORDESTE;2002-03-08;15095.00000000;107.08000183;15095.00000000;107.08000183
S;SUL;2002-03-08;4321.00000000;92.86000061;4257.00000000;91.48000336
SE;SUDESTE;2002-03-08;44492.00000000;96.83999634;39747.00000000;86.51999664
N;NORTE;2002-03-09;12950.00000000;98.23999786;3756.00000000;28.48999977
NE;NORDESTE;2002-03-09;14597.00000000;103.55000305;14597.00000000;103.55000305
S;SUL;2002-03-09;3936.00000000;84.58000183;3920.00000000;84.23999786
SE;SUDESTE;2002-03-09;42000.00000000;91.41999817;38268.00000000;83.30000305
N;NORTE;2002-03-10;13134.00000000;99.62999725;3864.00000000;29.30999947
NE;NORDESTE;2002-03-10;13968.00000000;99.08999634;13968.00000000;99.08999634
S;SUL;2002-03-10;3576.00000000;76.84999847;3574.00000000;76.80000305
SE;SUDESTE;2002-03-10;39868.00000000;86.77999878;34917.00000000;76.00000000
N;NORTE;2002-03-11;13203.00000000;100.16000366;3754.00000000;28.47999954
NE;NORDESTE;2002-03-11;13369.00000000;94.83999634;13369.00000000;94.83999634
S;SUL;2002-03-11;3291.00000000;70.72000122;3272.00000000;70.30999756
SE;SUDESTE;2002-03-11;38385.00000000;83.55000305;36027.00000000;78.41999817
N;NORTE;2002-03-12;13152.00000000;99.76999664;3208.00000000;24.34000015
NE;NORDESTE;2002-03-12;12801.00000000;90.80999756;12801.00000000;90.80999756
S;SUL;2002-03-12;3243.00000000;69.69000244;3211.00000000;69.00000000
SE;SUDESTE;2002-03-12;36443.00000000;79.31999969;35372.00000000;76.98999786
N;NORTE;2002-03-13;13115.00000000;99.48999786;3175.00000000;24.09000015
NE;NORDESTE;2002-03-13;12184.00000000;86.43000031;12184.00000000;86.43000031
S;SUL;2002-03-13;3445.00000000;74.02999878;3409.00000000;73.26000214
SE;SUDESTE;2002-03-13;35105.00000000;76.41000366;34591.00000000;75.29000092
N;NORTE;2002-03-14;12825.00000000;97.29000092;3484.00000000;26.43000031
NE;NORDESTE;2002-03-14;11445.00000000;81.19000244;11445.00000000;81.19000244
S;SUL;2002-03-14;3789.00000000;81.41999817;3749.00000000;80.55999756
SE;SUDESTE;2002-03-14;34022.00000000;74.05000305;33639.00000000;73.22000122
N;NORTE;2002-03-15;12560.00000000;95.27999878;3876.00000000;29.39999962
NE;NORDESTE;2002-03-15;10622.00000000;75.34999847;10622.00000000;75.34999847
S;SUL;2002-03-15;3953.00000000;84.94999695;3915.00000000;84.12999725
SE;SUDESTE;2002-03-15;33156.00000000;72.16999817;32855.00000000;71.51000214
N;NORTE;2002-03-16;12597.00000000;95.55999756;3658.00000000;27.75000000
NE;NORDESTE;2002-03-16;9810.00000000;69.58999634;9810.00000000;69.58999634
S;SUL;2002-03-16;3834.00000000;82.38999939;3834.00000000;82.38999939
SE;SUDESTE;2002-03-16;33079.00000000;72.00000000;32884.00000000;71.58000183
N;NORTE;2002-03-17;12483.00000000;94.69000244;2749.00000000;20.85000038
NE;NORDESTE;2002-03-17;9069.00000000;64.33999634;9069.00000000;64.33999634
S;SUL;2002-03-17;3614.00000000;77.66000366;3614.00000000;77.66000366
SE;SUDESTE;2002-03-17;33130.00000000;72.11000061;32222.00000000;70.13999939
N;NORTE;2002-03-18;12478.00000000;94.66000366;2744.00000000;20.81999969
NE;NORDESTE;2002-03-18;8477.00000000;60.13999939;8477.00000000;60.13999939
S;SUL;2002-03-18;3318.00000000;71.30000305;3318.00000000;71.30000305
SE;SUDESTE;2002-03-18;33142.00000000;72.13999939;32969.00000000;71.76000214
N;NORTE;2002-03-19;12348.00000000;93.66999817;3487.00000000;26.45000076
NE;NORDESTE;2002-03-19;7984.00000000;56.63999939;7984.00000000;56.63999939
S;SUL;2002-03-19;3249.00000000;69.81999969;3249.00000000;69.81999969
SE;SUDESTE;2002-03-19;33652.00000000;73.25000000;33485.00000000;72.88999939
N;NORTE;2002-03-20;12267.00000000;93.05999756;4207.00000000;31.90999985
NE;NORDESTE;2002-03-20;7590.00000000;53.84000015;7590.00000000;53.84000015
S;SUL;2002-03-20;3246.00000000;69.75000000;3246.00000000;69.75000000
SE;SUDESTE;2002-03-20;34390.00000000;74.86000061;34211.00000000;74.47000122
N;NORTE;2002-03-21;12096.00000000;91.76000214;4533.00000000;34.38999939
NE;NORDESTE;2002-03-21;7204.00000000;51.11000061;7204.00000000;51.11000061
S;SUL;2002-03-21;3251.00000000;69.86000061;3251.00000000;69.86000061
SE;SUDESTE;2002-03-21;35449.00000000;77.16000366;35174.00000000;76.55999756
N;NORTE;2002-03-22;12059.00000000;91.48000336;4649.00000000;35.27000046
NE;NORDESTE;2002-03-22;6872.00000000;48.75000000;6872.00000000;48.75000000
S;SUL;2002-03-22;3096.00000000;66.52999878;3096.00000000;66.52999878
SE;SUDESTE;2002-03-22;36975.00000000;80.48000336;36471.00000000;79.38999939
N;NORTE;2002-03-23;11915.00000000;90.38999939;4502.00000000;34.15000153
NE;NORDESTE;2002-03-23;6595.00000000;46.77999878;6595.00000000;46.77999878
S;SUL;2002-03-23;2896.00000000;62.22999954;2896.00000000;62.22999954
SE;SUDESTE;2002-03-23;38996.00000000;84.87999725;38494.00000000;83.79000092
N;NORTE;2002-03-24;12070.00000000;91.55999756;4266.00000000;32.36000061
NE;NORDESTE;2002-03-24;6392.00000000;45.34000015;6392.00000000;45.34000015
S;SUL;2002-03-24;2805.00000000;60.27999878;2805.00000000;60.27999878
SE;SUDESTE;2002-03-24;41434.00000000;90.19000244;40808.00000000;88.83000183
N;NORTE;2002-03-25;12153.00000000;92.19000244;4150.00000000;31.47999954
NE;NORDESTE;2002-03-25;6270.00000000;44.47999954;6270.00000000;44.47999954
