id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
NE;NORDESTE;2003-01-09;8690.00000000;65.45999908;8690.00000000;65.45999908
S;SUL;2003-01-09;5680.00000000;106.72000122;5528.00000000;103.87000275
SE;SUDESTE;2003-01-09;46969.00000000;94.77999878;45478.00000000;91.76999664
N;NORTE;2003-01-10;5235.00000000;63.08000183;5235.00000000;63.08000183
NE;NORDESTE;2003-01-10;8841.00000000;66.59999847;8841.00000000;66.59999847
S;SUL;2003-01-10;5923.00000000;111.29000092;5739.00000000;107.83000183
SE;SUDESTE;2003-01-10;46234.00000000;93.30000305;44568.00000000;89.93000031
N;NORTE;2003-01-11;5128.00000000;61.79000092;5128.00000000;61.79000092
NE;NORDESTE;2003-01-11;9013.00000000;67.88999939;9013.00000000;67.88999939
S;SUL;2003-01-11;6640.00000000;124.76000214;6405.00000000;120.33999634
SE;SUDESTE;2003-01-11;45921.00000000;92.66000366;44541.00000000;89.87999725
N;NORTE;2003-01-12;4664.00000000;56.20000076;4664.00000000;56.20000076
NE;NORDESTE;2003-01-12;9366.00000000;70.55000305;9366.00000000;70.55000305
S;SUL;2003-01-12;7109.00000000;133.57000732;6884.00000000;129.33999634
SE;SUDESTE;2003-01-12;45764.00000000;92.34999847;43568.00000000;87.91999817
N;NORTE;2003-01-13;4658.00000000;56.11999893;4658.00000000;56.11999893
NE;NORDESTE;2003-01-13;9581.00000000;72.16999817;9581.00000000;72.16999817
S;SUL;2003-01-13;6415.00000000;120.52999878;6273.00000000;117.86000061
SE;SUDESTE;2003-01-13;45922.00000000;92.66999817;44565.00000000;89.93000031
N;NORTE;2003-01-14;4584.00000000;55.22999954;4584.00000000;55.22999954
NE;NORDESTE;2003-01-14;9843.00000000;74.13999939;9843.00000000;74.13999939
S;SUL;2003-01-14;5660.00000000;106.34999847;5516.00000000;103.63999939
SE;SUDESTE;2003-01-14;46177.00000000;93.18000031;44929.00000000;90.66000366
N;NORTE;2003-01-15;4676.00000000;56.34000015;4676.00000000;56.34000015
NE;NORDESTE;2003-01-15;10205.00000000;76.87000275;10205.00000000;76.87000275
S;SUL;2003-01-15;5211.00000000;97.91000366;5044.00000000;94.76999664
SE;SUDESTE;2003-01-15;47890.00000000;96.63999939;45742.00000000;92.30000305
N;NORTE;2003-01-16;4708.00000000;56.72999954;4708.00000000;56.72999954
NE;NORDESTE;2003-01-16;10585.00000000;79.73000336;10585.00000000;79.73000336
S;SUL;2003-01-16;5121.00000000;96.22000122;4965.00000000;93.29000092
SE;SUDESTE;2003-01-16;50587.00000000;102.08000183;46679.00000000;94.19000244
N;NORTE;2003-01-17;4939.00000000;59.50999832;4939.00000000;59.50999832
NE;NORDESTE;2003-01-17;11102.00000000;83.62999725;11102.00000000;83.62999725
S;SUL;2003-01-17;5108.00000000;95.98000336;4948.00000000;92.97000122
SE;SUDESTE;2003-01-17;52162.00000000;105.26000214;47969.00000000;96.80000305
N;NORTE;2003-01-18;4776.00000000;57.54999924;4776.00000000;57.54999924
NE;NORDESTE;2003-01-18;11949.00000000;90.01000214;11949.00000000;90.01000214
S;SUL;2003-01-18;4923.00000000;92.50000000;4778.00000000;89.76999664
SE;SUDESTE;2003-01-18;53378.00000000;107.70999908;49628.00000000;100.13999939
N;NORTE;2003-01-19;4751.00000000;57.24000168;4751.00000000;57.24000168
NE;NORDESTE;2003-01-19;12573.00000000;94.70999908;12573.00000000;94.70999908
S;SUL;2003-01-19;4645.00000000;87.27999878;4520.00000000;84.93000031
SE;SUDESTE;2003-01-19;55716.00000000;112.43000031;52786.00000000;106.51999664
N;NORTE;2003-01-20;4819.00000000;58.06000137;4819.00000000;58.06000137
NE;NORDESTE;2003-01-20;13371.00000000;100.72000122;13371.00000000;100.72000122
S;SUL;2003-01-20;4600.00000000;86.43000031;4466.00000000;83.91000366
SE;SUDESTE;2003-01-20;58697.00000000;118.44000244;56010.00000000;113.01999664
N;NORTE;2003-01-21;4909.00000000;59.15000153;4909.00000000;59.15000153
NE;NORDESTE;2003-01-21;13149.00000000;99.05000305;13149.00000000;99.05000305
S;SUL;2003-01-21;4641.00000000;87.19999695;4494.00000000;84.44000244
SE;SUDESTE;2003-01-21;60885.00000000;122.86000061;58559.00000000;118.16999817
N;NORTE;2003-01-22;5202.00000000;62.68000031;5202.00000000;62.68000031
NE;NORDESTE;2003-01-22;13393.00000000;100.88999939;13393.00000000;100.88999939
S;SUL;2003-01-22;4742.00000000;89.09999847;4583.00000000;86.11000061
SE;SUDESTE;2003-01-22;62629.00000000;126.37999725;60124.00000000;121.31999969
N;NORTE;2003-01-23;5715.00000000;68.86000061;5715.00000000;68.86000061
NE;NORDESTE;2003-01-23;15293.00000000;115.19999695;15293.00000000;115.19999695
S;SUL;2003-01-23;4956.00000000;93.12000275;4773.00000000;89.68000031
SE;SUDESTE;2003-01-23;64887.00000000;130.92999268;62076.00000000;125.26000214
N;NORTE;2003-01-24;6283.00000000;75.69999695;6283.00000000;75.69999695
NE;NORDESTE;2003-01-24;14554.00000000;109.62999725;14554.00000000;109.62999725
S;SUL;2003-01-24;4748.00000000;89.20999908;4496.00000000;84.48000336
SE;SUDESTE;2003-01-24;65406.00000000;131.97999573;63232.00000000;127.59999847
N;NORTE;2003-01-25;7251.00000000;87.37000275;7251.00000000;87.37000275
NE;NORDESTE;2003-01-25;14223.00000000;107.13999939;14223.00000000;107.13999939
S;SUL;2003-01-25;4056.00000000;76.20999908;3845.00000000;72.23999786
SE;SUDESTE;2003-01-25;65412.00000000;131.99000549;63557.00000000;128.25000000
N;NORTE;2003-01-26;7879.00000000;94.93000031;7879.00000000;94.93000031
NE;NORDESTE;2003-01-26;15018.00000000;113.12999725;15018.00000000;113.12999725
S;SUL;2003-01-26;3889.00000000;73.06999969;3701.00000000;69.54000092
SE;SUDESTE;2003-01-26;66362.00000000;133.91000366;63874.00000000;128.88999939
N;NORTE;2003-01-27;8265.00000000;99.58000183;8265.00000000;99.58000183
NE;NORDESTE;2003-01-27;14676.00000000;110.55000305;14676.00000000;110.55000305
S;SUL;2003-01-27;4180.00000000;78.54000092;4003.00000000;75.20999908
SE;SUDESTE;2003-01-27;68341.00000000;137.55000305;66734.00000000;134.32000732
N;NORTE;2003-01-28;8598.00000000;103.59999847;8598.00000000;103.59999847
NE;NORDESTE;2003-01-28;16560.00000000;124.73999786;16560.00000000;124.73999786
S;SUL;2003-01-28;4715.00000000;88.58999634;4546.00000000;85.41999817
SE;SUDESTE;2003-01-28;72539.00000000;146.00000000;68247.00000000;137.36999512
N;NORTE;2003-01-29;8902.00000000;107.26000214;8902.00000000;107.26000214
NE;NORDESTE;2003-01-29;16215.00000000;122.13999939;16215.00000000;122.13999939
S;SUL;2003-01-29;4908.00000000;92.22000122;4745.00000000;89.15000153
SE;SUDESTE;2003-01-29;75606.00000000;152.17999268;69154.00000000;139.19000244
N;NORTE;2003-01-30;8668.00000000;104.44000244;8668.00000000;104.44000244
NE;NORDESTE;2003-01-30;15070.00000000;113.51999664;15070.00000000;113.51999664
S;SUL;2003-01-30;4850.00000000;91.12999725;4683.00000000;87.98999786
SE;SUDESTE;2003-01-30;79551.00000000;160.11999512;71110.00000000;143.13000488
N;NORTE;2003-01-31;8652.00000000;104.25000000;8652.00000000;104.25000000
NE;NORDESTE;2003-01-31;15586.00000000;117.41000366;15586.00000000;117.41000366
S;SUL;2003-01-31;4757.00000000;89.37999725;4602.00000000;86.47000122
SE;SUDESTE;2003-01-31;82402.00000000;165.86000061;72809.00000000;146.55000305
N;NORTE;2003-02-01;8765.00000000;78.04000092;8765.00000000;78.04000092
NE;NORDESTE;2003-02-01;15787.00000000;112.19999695;15787.00000000;112.19999695
S;SUL;2003-02-01;4791.00000000;81.01000214;4649.00000000;78.61000061
SE;SUDESTE;2003-02-01;82738.00000000;158.83999634;70674.00000000;135.67999268
N;NORTE;2003-02-02;8794.00000000;78.30000305;8794.00000000;78.30000305
NE;NORDESTE;2003-02-02;15907.00000000;113.05000305;15907.00000000;113.05000305
S;SUL;2003-02-02;4803.00000000;81.20999908;4802.00000000;81.19000244
SE;SUDESTE;2003-02-02;79982.00000000;153.55000305;69329.00000000;133.10000610
N;NORTE;2003-02-03;8781.00000000;78.18000031;8781.00000000;78.18000031
NE;NORDESTE;2003-02-03;16085.00000000;114.31999969;16085.00000000;114.31999969
S;SUL;2003-02-03;4899.00000000;82.83000183;4899.00000000;82.83000183
SE;SUDESTE;2003-02-03;76172.00000000;146.24000549;69956.00000000;134.30000305
N;NORTE;2003-02-04;8758.00000000;77.98000336;8758.00000000;77.98000336
NE;NORDESTE;2003-02-04;16242.00000000;115.44000244;16242.00000000;115.44000244
S;SUL;2003-02-04;4785.00000000;80.91000366;4785.00000000;80.91000366
SE;SUDESTE;2003-02-04;72239.00000000;138.67999268;65936.00000000;126.58000183
N;NORTE;2003-02-05;8749.00000000;77.90000153;8749.00000000;77.90000153
NE;NORDESTE;2003-02-05;16266.00000000;115.61000061;16266.00000000;115.61000061
S;SUL;2003-02-05;4645.00000000;78.54000092;4645.00000000;78.54000092
SE;SUDESTE;2003-02-05;69143.00000000;132.74000549;64583.00000000;123.98999786
N;NORTE;2003-02-06;8743.00000000;77.83999634;8743.00000000;77.83999634
NE;NORDESTE;2003-02-06;16265.00000000;115.59999847;16265.00000000;115.59999847
S;SUL;2003-02-06;4644.00000000;78.51999664;4644.00000000;78.51999664
SE;SUDESTE;2003-02-06;66019.00000000;126.73999786;61782.00000000;118.61000061
N;NORTE;2003-02-07;8575.00000000;76.34999847;8575.00000000;76.34999847
NE;NORDESTE;2003-02-07;16050.00000000;114.06999969;16050.00000000;114.06999969
S;SUL;2003-02-07;4713.00000000;79.69000244;4713.00000000;79.69000244
SE;SUDESTE;2003-02-07;63237.00000000;121.40000153;60213.00000000;115.59999847
N;NORTE;2003-02-08;8301.00000000;73.91000366;8301.00000000;73.91000366
NE;NORDESTE;2003-02-08;15729.00000000;111.79000092;15729.00000000;111.79000092
S;SUL;2003-02-08;5145.00000000;86.98999786;5145.00000000;86.98999786
SE;SUDESTE;2003-02-08;59702.00000000;114.62000275;56194.00000000;107.87999725
N;NORTE;2003-02-09;7952.00000000;70.80000305;7952.00000000;70.80000305
NE;NORDESTE;2003-02-09;15440.00000000;109.73999786;15440.00000000;109.73999786
S;SUL;2003-02-09;5589.00000000;94.50000000;5589.00000000;94.50000000
SE;SUDESTE;2003-02-09;56737.00000000;108.91999817;53155.00000000;102.05000305
N;NORTE;2003-02-10;7680.00000000;68.37999725;7680.00000000;68.37999725
NE;NORDESTE;2003-02-10;15060.00000000;107.02999878;15060.00000000;107.02999878
S;SUL;2003-02-10;6049.00000000;102.27999878;6049.00000000;102.27999878
SE;SUDESTE;2003-02-10;53156.00000000;102.05000305;50244.00000000;96.45999908
N;NORTE;2003-02-11;7338.00000000;65.33999634;7338.00000000;65.33999634
NE;NORDESTE;2003-02-11;14701.00000000;104.48000336;14701.00000000;104.48000336
S;SUL;2003-02-11;6213.00000000;105.05000305;6213.00000000;105.05000305
SE;SUDESTE;2003-02-11;50472.00000000;96.90000153;46754.00000000;89.76000214
N;NORTE;2003-02-12;7150.00000000;63.65999985;7150.00000000;63.65999985
NE;NORDESTE;2003-02-12;14385.00000000;102.23999786;14385.00000000;102.23999786
S;SUL;2003-02-12;6196.00000000;104.76000214;6196.00000000;104.76000214
SE;SUDESTE;2003-02-12;48247.00000000;92.62000275;44460.00000000;85.34999847
N;NORTE;2003-02-13;7008.00000000;62.40000153;7008.00000000;62.40000153
NE;NORDESTE;2003-02-13;14296.00000000;101.59999847;14296.00000000;101.59999847
S;SUL;2003-02-13;5587.00000000;94.47000122;5587.00000000;94.47000122
SE;SUDESTE;2003-02-13;46766.00000000;89.77999878;42712.00000000;82.00000000
N;NORTE;2003-02-14;7272.00000000;64.75000000;7272.00000000;64.75000000
NE;NORDESTE;2003-02-14;14066.00000000;99.97000122;14066.00000000;99.97000122
S;SUL;2003-02-14;5372.00000000;90.83000183;5372.00000000;90.83000183
SE;SUDESTE;2003-02-14;45904.00000000;88.12999725;41444.00000000;79.55999756
N;NORTE;2003-02-15;7479.00000000;66.58999634;7479.00000000;66.58999634
NE;NORDESTE;2003-02-15;13799.00000000;98.06999969;13799.00000000;98.06999969
S;SUL;2003-02-15;5258.00000000;88.90000153;5258.00000000;88.90000153
SE;SUDESTE;2003-02-15;45992.00000000;88.30000305;40753.00000000;78.23999786
N;NORTE;2003-02-16;7657.00000000;68.18000031;7657.00000000;68.18000031
NE;NORDESTE;2003-02-16;13266.00000000;94.27999878;13266.00000000;94.27999878
S;SUL;2003-02-16;5322.00000000;89.98999786;5322.00000000;89.98999786
SE;SUDESTE;2003-02-16;46900.00000000;90.04000092;41980.00000000;80.58999634
N;NORTE;2003-02-17;8011.00000000;71.33000183;7865.00000000;70.02999878
NE;NORDESTE;2003-02-17;12689.00000000;90.18000031;12689.00000000;90.18000031
S;SUL;2003-02-17;5878.00000000;99.38999939;5878.00000000;99.38999939
SE;SUDESTE;2003-02-17;48879.00000000;93.83999634;46318.00000000;88.91999817
N;NORTE;2003-02-18;8547.00000000;76.09999847;8196.00000000;72.97000122
NE;NORDESTE;2003-02-18;11992.00000000;85.23000336;11992.00000000;85.23000336
S;SUL;2003-02-18;6507.00000000;110.01999664;6507.00000000;110.01999664
SE;SUDESTE;2003-02-18;51049.00000000;98.00000000;48507.00000000;93.12000275
N;NORTE;2003-02-19;8772.00000000;78.09999847;8056.00000000;71.73000336
NE;NORDESTE;2003-02-19;11306.00000000;80.34999847;11306.00000000;80.34999847
S;SUL;2003-02-19;6453.00000000;109.11000061;6453.00000000;109.11000061
SE;SUDESTE;2003-02-19;53195.00000000;102.12000275;47104.00000000;90.43000031
N;NORTE;2003-02-20;8980.00000000;79.95999908;8008.00000000;71.30000305
NE;NORDESTE;2003-02-20;10684.00000000;75.93000031;10684.00000000;75.93000031
S;SUL;2003-02-20;7120.00000000;120.38999939;7102.00000000;120.08000183
SE;SUDESTE;2003-02-20;54147.00000000;103.94999695;46943.00000000;90.12000275
N;NORTE;2003-02-21;9438.00000000;84.02999878;7981.00000000;71.05999756
NE;NORDESTE;2003-02-21;10206.00000000;72.54000092;10206.00000000;72.54000092
S;SUL;2003-02-21;8981.00000000;151.85000610;8945.00000000;151.24000549
SE;SUDESTE;2003-02-21;54917.00000000;105.43000031;47936.00000000;92.02999878
N;NORTE;2003-02-22;10166.00000000;90.51000214;8136.00000000;72.44000244
NE;NORDESTE;2003-02-22;9771.00000000;69.44000244;9771.00000000;69.44000244
S;SUL;2003-02-22;10162.00000000;171.82000732;10151.00000000;171.63000488
SE;SUDESTE;2003-02-22;55526.00000000;106.59999847;44980.00000000;86.34999847
N;NORTE;2003-02-23;10631.00000000;94.66000366;8042.00000000;71.59999847
NE;NORDESTE;2003-02-23;9364.00000000;66.55000305;9364.00000000;66.55000305
S;SUL;2003-02-23;9935.00000000;167.97999573;9933.00000000;167.94999695
SE;SUDESTE;2003-02-23;54839.00000000;105.27999878;41996.00000000;80.62000275
N;NORTE;2003-02-24;10962.00000000;97.59999847;7831.00000000;69.72000122
NE;NORDESTE;2003-02-24;8990.00000000;63.88999939;8990.00000000;63.88999939
S;SUL;2003-02-24;8858.00000000;149.77000427;8793.00000000;148.66999817
SE;SUDESTE;2003-02-24;54181.00000000;104.01999664;43701.00000000;83.90000153
N;NORTE;2003-02-25;11561.00000000;102.94000244;7894.00000000;70.29000092
NE;NORDESTE;2003-02-25;8596.00000000;61.09000015;8596.00000000;61.09000015
S;SUL;2003-02-25;7826.00000000;132.32000732;7777.00000000;131.49000549
SE;SUDESTE;2003-02-25;52432.00000000;100.66000366;41847.00000000;80.33999634
N;NORTE;2003-02-26;12037.00000000;107.16999817;7425.00000000;66.11000061
NE;NORDESTE;2003-02-26;8331.00000000;59.20999908;8331.00000000;59.20999908
S;SUL;2003-02-26;7385.00000000;124.87000275;7334.00000000;124.00000000
SE;SUDESTE;2003-02-26;49306.00000000;94.66000366;39552.00000000;75.93000031
N;NORTE;2003-02-27;11992.00000000;106.76999664;6643.00000000;59.15000153
NE;NORDESTE;2003-02-27;8303.00000000;59.00999832;8303.00000000;59.00999832
S;SUL;2003-02-27;7031.00000000;118.87999725;6992.00000000;118.22000122
SE;SUDESTE;2003-02-27;46415.00000000;89.11000061;37392.00000000;71.79000092
N;NORTE;2003-02-28;12025.00000000;107.06999969;5778.00000000;51.45000076
NE;NORDESTE;2003-02-28;8280.00000000;58.84999847;8280.00000000;58.84999847
S;SUL;2003-02-28;6375.00000000;107.79000092;6353.00000000;107.41999817
SE;SUDESTE;2003-02-28;43762.00000000;84.01000214;36060.00000000;69.23000336
N;NORTE;2003-03-01;12077.00000000;91.62000275;5099.00000000;38.68000031
NE;NORDESTE;2003-03-01;8506.00000000;60.34000015;8506.00000000;60.34000015
S;SUL;2003-03-01;6189.00000000;121.11000061;6146.00000000;120.26999664
SE;SUDESTE;2003-03-01;41547.00000000;85.45999908;34827.00000000;71.62999725
N;NORTE;2003-03-02;11921.00000000;90.43000031;4372.00000000;33.16999817
NE;NORDESTE;2003-03-02;8734.00000000;61.95999908;8734.00000000;61.95999908
S;SUL;2003-03-02;6152.00000000;120.38999939;6152.00000000;120.38999939
SE;SUDESTE;2003-03-02;38773.00000000;79.75000000;30952.00000000;63.65999985
N;NORTE;2003-03-03;11953.00000000;90.66999817;4213.00000000;31.95999908
NE;NORDESTE;2003-03-03;9004.00000000;63.86999893;9004.00000000;63.86999893
S;SUL;2003-03-03;6215.00000000;121.62000275;6215.00000000;121.62000275
SE;SUDESTE;2003-03-03;36452.00000000;74.98000336;30941.00000000;63.63999939
N;NORTE;2003-03-04;11708.00000000;88.81999969;3967.00000000;30.09000015
NE;NORDESTE;2003-03-04;9193.00000000;65.20999908;9193.00000000;65.20999908
S;SUL;2003-03-04;6264.00000000;122.58000183;6262.00000000;122.54000092
SE;SUDESTE;2003-03-04;35391.00000000;72.79000092;32023.00000000;65.87000275
N;NORTE;2003-03-05;11356.00000000;86.15000153;3616.00000000;27.43000031
NE;NORDESTE;2003-03-05;9107.00000000;64.59999847;9107.00000000;64.59999847
S;SUL;2003-03-05;6164.00000000;120.62000275;6161.00000000;120.55999756
SE;SUDESTE;2003-03-05;34802.00000000;71.58000183;32919.00000000;67.70999908
N;NORTE;2003-03-06;11405.00000000;86.51999664;4048.00000000;30.70999908
NE;NORDESTE;2003-03-06;9072.00000000;64.36000061;9072.00000000;64.36000061
S;SUL;2003-03-06;6421.00000000;125.65000153;6418.00000000;125.58999634
SE;SUDESTE;2003-03-06;34120.00000000;70.18000031;33875.00000000;69.68000031
N;NORTE;2003-03-07;11251.00000000;85.34999847;4295.00000000;32.58000183
NE;NORDESTE;2003-03-07;8922.00000000;63.29000092;8922.00000000;63.29000092
S;SUL;2003-03-07;7230.00000000;141.47999573;7146.00000000;139.83999634
SE;SUDESTE;2003-03-07;34208.00000000;70.36000061;34045.00000000;70.01999664
N;NORTE;2003-03-08;10925.00000000;82.87999725;4252.00000000;32.25999832
NE;NORDESTE;2003-03-08;8772.00000000;62.22999954;8772.00000000;62.22999954
S;SUL;2003-03-08;8417.00000000;164.71000671;8360.00000000;163.60000610
SE;SUDESTE;2003-03-08;35380.00000000;72.76999664;34709.00000000;71.38999939
N;NORTE;2003-03-09;10841.00000000;82.23999786;4257.00000000;32.29000092
NE;NORDESTE;2003-03-09;8451.00000000;59.95000076;8451.00000000;59.95000076
S;SUL;2003-03-09;8919.00000000;174.53999329;8791.00000000;172.02999878
SE;SUDESTE;2003-03-09;37166.00000000;76.44000244;34438.00000000;70.83000183
N;NORTE;2003-03-10;10993.00000000;83.38999939;4409.00000000;33.45000076
NE;NORDESTE;2003-03-10;8067.00000000;57.22999954;8067.00000000;57.22999954
S;SUL;2003-03-10;8915.00000000;174.46000671;8880.00000000;173.77000427
SE;SUDESTE;2003-03-10;39461.00000000;81.16000366;38510.00000000;79.20999908
N;NORTE;2003-03-11;10910.00000000;82.76000214;4505.00000000;34.16999817
NE;NORDESTE;2003-03-11;7579.00000000;53.77000046;7579.00000000;53.77000046
S;SUL;2003-03-11;8480.00000000;165.94000244;8355.00000000;163.50000000
SE;SUDESTE;2003-03-11;42288.00000000;86.98000336;40665.00000000;83.63999939
N;NORTE;2003-03-12;10907.00000000;82.73999786;4771.00000000;36.18999863
NE;NORDESTE;2003-03-12;7158.00000000;50.77999878;7158.00000000;50.77999878
S;SUL;2003-03-12;8200.00000000;160.47000122;8022.00000000;156.97999573
SE;SUDESTE;2003-03-12;45127.00000000;92.81999969;41358.00000000;85.06999969
N;NORTE;2003-03-13;11287.00000000;85.62000275;5240.00000000;39.75000000
NE;NORDESTE;2003-03-13;6810.00000000;48.31000137;6810.00000000;48.31000137
S;SUL;2003-03-13;8110.00000000;158.69999695;7899.00000000;154.58000183
SE;SUDESTE;2003-03-13;46687.00000000;96.02999878;40829.00000000;83.98000336
N;NORTE;2003-03-14;11668.00000000;88.51000214;5259.00000000;39.88999939
NE;NORDESTE;2003-03-14;6560.00000000;46.54000092;6560.00000000;46.54000092
S;SUL;2003-03-14;7764.00000000;151.92999268;7568.00000000;148.10000610
SE;SUDESTE;2003-03-14;48398.00000000;99.55000305;40575.00000000;83.45999908
N;NORTE;2003-03-15;11676.00000000;88.56999969;4509.00000000;34.20000076
NE;NORDESTE;2003-03-15;6370.00000000;45.18999863;6370.00000000;45.18999863
S;SUL;2003-03-15;7123.00000000;139.38999939;6930.00000000;135.61000061
SE;SUDESTE;2003-03-15;49437.00000000;101.68000031;38515.00000000;79.22000122
N;NORTE;2003-03-16;11761.00000000;89.22000122;4021.00000000;30.50000000
NE;NORDESTE;2003-03-16;6221.00000000;44.13000107;6221.00000000;44.13000107
S;SUL;2003-03-16;6519.00000000;127.56999969;6493.00000000;127.05999756
SE;SUDESTE;2003-03-16;49881.00000000;102.59999847;37043.00000000;76.19000244
N;NORTE;2003-03-17;11973.00000000;90.83000183;3837.00000000;29.11000061
NE;NORDESTE;2003-03-17;6045.00000000;42.88000107;6045.00000000;42.88000107
S;SUL;2003-03-17;6060.00000000;118.58999634;6055.00000000;118.48999786
SE;SUDESTE;2003-03-17;50177.00000000;103.20999908;40321.00000000;82.93000031
N;NORTE;2003-03-18;11642.00000000;88.31999969;2987.00000000;22.65999985
NE;NORDESTE;2003-03-18;6014.00000000;42.65999985;6014.00000000;42.65999985
S;SUL;2003-03-18;5732.00000000;112.16999817;5728.00000000;112.08999634
SE;SUDESTE;2003-03-18;49730.00000000;102.29000092;38813.00000000;79.83000183
N;NORTE;2003-03-19;11549.00000000;87.61000061;2734.00000000;20.73999977
NE;NORDESTE;2003-03-19;5993.00000000;42.50999832;5993.00000000;42.50999832
S;SUL;2003-03-19;5504.00000000;107.70999908;5503.00000000;107.69000244
SE;SUDESTE;2003-03-19;49385.00000000;101.58000183;40620.00000000;83.55000305
N;NORTE;2003-03-20;11962.00000000;90.73999786;3493.00000000;26.50000000
NE;NORDESTE;2003-03-20;6183.00000000;43.86000061;6183.00000000;43.86000061
S;SUL;2003-03-20;5332.00000000;104.33999634;5332.00000000;104.33999634
SE;SUDESTE;2003-03-20;48763.00000000;100.30000305;40450.00000000;83.19999695
N;NORTE;2003-03-21;12270.00000000;93.08000183;4183.00000000;31.72999954
NE;NORDESTE;2003-03-21;6469.00000000;45.88999939;6469.00000000;45.88999939
S;SUL;2003-03-21;5310.00000000;103.91000366;5310.00000000;103.91000366
SE;SUDESTE;2003-03-21;48564.00000000;99.88999939;40360.00000000;83.01000214
N;NORTE;2003-03-22;12481.00000000;94.68000031;4498.00000000;34.11999893
NE;NORDESTE;2003-03-22;6943.00000000;49.25000000;6943.00000000;49.25000000
S;SUL;2003-03-22;5202.00000000;101.80000305;5202.00000000;101.80000305
SE;SUDESTE;2003-03-22;48209.00000000;99.16000366;38064.00000000;78.29000092
N;NORTE;2003-03-23;12910.00000000;97.93000031;4568.00000000;34.65000153
NE;NORDESTE;2003-03-23;7494.00000000;53.15999985;7494.00000000;53.15999985
S;SUL;2003-03-23;4787.00000000;93.68000031;4787.00000000;93.68000031
SE;SUDESTE;2003-03-23;47629.00000000;97.95999908;36446.00000000;74.95999908
N;NORTE;2003-03-24;13528.00000000;102.62000275;4799.00000000;36.40000153
NE;NORDESTE;2003-03-24;8007.00000000;56.79999924;8007.00000000;56.79999924
S;SUL;2003-03-24;4217.00000000;82.51999664;4217.00000000;82.51999664
SE;SUDESTE;2003-03-24;47872.00000000;98.45999908;40303.00000000;82.90000153
N;NORTE;2003-03-25;13525.00000000;102.59999847;4544.00000000;34.47000122
NE;NORDESTE;2003-03-25;8407.00000000;59.63999939;8407.00000000;59.63999939
