id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
NE;NORDESTE;2016-01-10;3767.00000000;27.27000046;3743.00000000;27.10000038
S;SUL;2016-01-10;19234.00000000;253.69999695;7143.00000000;94.22000122
SE;SUDESTE;2016-01-10;58241.00000000;93.26000214;42299.00000000;67.73000336
N;NORTE;2016-01-11;2864.00000000;28.73999977;2855.00000000;28.64999962
NE;NORDESTE;2016-01-11;3497.00000000;25.31999969;3480.00000000;25.20000076
S;SUL;2016-01-11;21155.00000000;279.04000854;7622.00000000;100.54000092
SE;SUDESTE;2016-01-11;61267.00000000;98.11000061;47002.00000000;75.26999664
N;NORTE;2016-01-12;3126.00000000;31.37000084;3116.00000000;31.27000046
NE;NORDESTE;2016-01-12;3388.00000000;24.53000069;3368.00000000;24.38999939
S;SUL;2016-01-12;21026.00000000;277.33999634;12934.00000000;170.60000610
SE;SUDESTE;2016-01-12;67725.00000000;108.44999695;47960.00000000;76.80000305
N;NORTE;2016-01-13;3340.00000000;33.52000046;3331.00000000;33.43000031
NE;NORDESTE;2016-01-13;3401.00000000;24.62000084;3387.00000000;24.52000046
S;SUL;2016-01-13;19394.00000000;255.80999756;13617.00000000;179.61000061
SE;SUDESTE;2016-01-13;75459.00000000;120.83999634;48874.00000000;78.26000214
N;NORTE;2016-01-14;3513.00000000;35.25000000;3504.00000000;35.15999985
NE;NORDESTE;2016-01-14;3689.00000000;26.70999908;3681.00000000;26.64999962
S;SUL;2016-01-14;17666.00000000;233.02000427;13709.00000000;180.83000183
SE;SUDESTE;2016-01-14;83942.00000000;134.41999817;58335.00000000;93.41000366
N;NORTE;2016-01-15;3654.00000000;36.66999817;3635.00000000;36.47999954
NE;NORDESTE;2016-01-15;3820.00000000;27.65999985;3799.00000000;27.51000023
S;SUL;2016-01-15;16200.00000000;213.67999268;12478.00000000;164.58999634
SE;SUDESTE;2016-01-15;90566.00000000;145.02999878;64425.00000000;103.16999817
N;NORTE;2016-01-16;3801.00000000;38.13999939;3788.00000000;38.00999832
NE;NORDESTE;2016-01-16;4049.00000000;29.31999969;4025.00000000;29.13999939
S;SUL;2016-01-16;15205.00000000;200.55999756;10656.00000000;140.55999756
SE;SUDESTE;2016-01-16;96988.00000000;155.30999756;71318.00000000;114.19999695
N;NORTE;2016-01-17;3982.00000000;39.95999908;3973.00000000;39.86999893
NE;NORDESTE;2016-01-17;4356.00000000;31.54000092;4331.00000000;31.36000061
S;SUL;2016-01-17;14232.00000000;187.72000122;10328.00000000;136.22999573
SE;SUDESTE;2016-01-17;101422.00000000;162.41000366;74955.00000000;120.02999878
N;NORTE;2016-01-18;4213.00000000;42.27999878;4199.00000000;42.13999939
NE;NORDESTE;2016-01-18;4871.00000000;35.27000046;4839.00000000;35.04000092
S;SUL;2016-01-18;13280.00000000;175.16999817;10588.00000000;139.66000366
SE;SUDESTE;2016-01-18;104767.00000000;167.77000427;81370.00000000;130.30000305
N;NORTE;2016-01-19;4513.00000000;45.29000092;4492.00000000;45.08000183
NE;NORDESTE;2016-01-19;5301.00000000;38.38000107;5288.00000000;38.29000092
S;SUL;2016-01-19;12558.00000000;165.63999939;10916.00000000;143.99000549
SE;SUDESTE;2016-01-19;106521.00000000;170.58000183;82619.00000000;132.30000305
N;NORTE;2016-01-20;4874.00000000;48.90999985;4865.00000000;48.81999969
NE;NORDESTE;2016-01-20;6212.00000000;44.97999954;6201.00000000;44.90000153
S;SUL;2016-01-20;11908.00000000;157.07000732;9999.00000000;131.88999939
SE;SUDESTE;2016-01-20;108859.00000000;174.32000732;84286.00000000;134.97000122
N;NORTE;2016-01-21;5282.00000000;53.00000000;5269.00000000;52.86999893
NE;NORDESTE;2016-01-21;7742.00000000;56.06000137;7710.00000000;55.81999969
S;SUL;2016-01-21;11199.00000000;147.72000122;9174.00000000;121.01000214
SE;SUDESTE;2016-01-21;110765.00000000;177.36999512;86304.00000000;138.19999695
N;NORTE;2016-01-22;5705.00000000;57.25000000;5649.00000000;56.68999863
NE;NORDESTE;2016-01-22;10206.00000000;73.90000153;10127.00000000;73.31999969
S;SUL;2016-01-22;10428.00000000;137.55000305;8704.00000000;114.80999756
SE;SUDESTE;2016-01-22;110547.00000000;177.02000427;86357.00000000;138.28999329
N;NORTE;2016-01-23;6175.00000000;61.95999908;6049.00000000;60.70000076
NE;NORDESTE;2016-01-23;12167.00000000;88.08999634;10775.00000000;78.01999664
S;SUL;2016-01-23;9624.00000000;126.94000244;7048.00000000;92.97000122
SE;SUDESTE;2016-01-23;108239.00000000;173.33000183;86346.00000000;138.27000427
N;NORTE;2016-01-24;6978.00000000;70.01999664;6630.00000000;66.52999878
NE;NORDESTE;2016-01-24;12826.00000000;92.87000275;10985.00000000;79.54000092
S;SUL;2016-01-24;8979.00000000;118.44000244;6342.00000000;83.65000153
SE;SUDESTE;2016-01-24;102243.00000000;163.72999573;79675.00000000;127.58999634
N;NORTE;2016-01-25;7634.00000000;76.59999847;6793.00000000;68.16999817
NE;NORDESTE;2016-01-25;14376.00000000;104.08999634;12473.00000000;90.30999756
S;SUL;2016-01-25;8430.00000000;111.19000244;7665.00000000;101.09999847
SE;SUDESTE;2016-01-25;95875.00000000;153.52999878;76638.00000000;122.72000122
N;NORTE;2016-01-26;8411.00000000;84.40000153;7441.00000000;74.66999817
NE;NORDESTE;2016-01-26;15171.00000000;109.84999847;13665.00000000;98.94000244
S;SUL;2016-01-26;8426.00000000;111.13999939;7634.00000000;100.69000244
SE;SUDESTE;2016-01-26;90396.00000000;144.75000000;75109.00000000;120.26999664
N;NORTE;2016-01-27;9476.00000000;95.08999634;8317.00000000;83.45999908
NE;NORDESTE;2016-01-27;15662.00000000;113.40000153;14058.00000000;101.79000092
S;SUL;2016-01-27;8453.00000000;111.50000000;8316.00000000;109.69000244
SE;SUDESTE;2016-01-27;87853.00000000;140.67999268;73984.00000000;118.47000122
N;NORTE;2016-01-28;10611.00000000;106.48000336;9170.00000000;92.01999664
NE;NORDESTE;2016-01-28;15764.00000000;114.13999939;14019.00000000;101.50000000
S;SUL;2016-01-28;8269.00000000;109.06999969;8030.00000000;105.91999817
SE;SUDESTE;2016-01-28;83748.00000000;134.11000061;72398.00000000;115.93000031
N;NORTE;2016-01-29;11456.00000000;114.95999908;10002.00000000;100.37000275
NE;NORDESTE;2016-01-29;15473.00000000;112.02999878;13847.00000000;100.26000214
S;SUL;2016-01-29;7705.00000000;101.62999725;7428.00000000;97.98000336
SE;SUDESTE;2016-01-29;81966.00000000;131.25000000;69765.00000000;111.72000122
N;NORTE;2016-01-30;12656.00000000;127.00000000;11384.00000000;114.23000336
NE;NORDESTE;2016-01-30;15007.00000000;108.66000366;13567.00000000;98.23000336
S;SUL;2016-01-30;7609.00000000;100.37000275;7386.00000000;97.41999817
SE;SUDESTE;2016-01-30;79976.00000000;128.07000732;70290.00000000;112.55999756
N;NORTE;2016-01-31;13548.00000000;135.94999695;12491.00000000;125.33999634
NE;NORDESTE;2016-01-31;15092.00000000;109.26999664;14019.00000000;101.50000000
S;SUL;2016-01-31;11436.00000000;150.83999634;10463.00000000;138.00999451
SE;SUDESTE;2016-01-31;77186.00000000;123.59999847;65072.00000000;104.19999695
N;NORTE;2016-02-01;14122.00000000;104.55999756;13666.00000000;101.18000031
NE;NORDESTE;2016-02-01;14940.00000000;102.90000153;14445.00000000;99.48999786
S;SUL;2016-02-01;19586.00000000;231.57000732;15355.00000000;181.53999329
SE;SUDESTE;2016-02-01;73177.00000000;109.55999756;66237.00000000;99.16999817
N;NORTE;2016-02-02;14467.00000000;107.11000061;14394.00000000;106.56999969
NE;NORDESTE;2016-02-02;15225.00000000;104.86000061;14661.00000000;100.98000336
S;SUL;2016-02-02;22698.00000000;268.35998535;19641.00000000;232.22000122
SE;SUDESTE;2016-02-02;68421.00000000;102.44000244;64823.00000000;97.05000305
N;NORTE;2016-02-03;14249.00000000;105.50000000;14238.00000000;105.41999817
NE;NORDESTE;2016-02-03;15574.00000000;107.26000214;14977.00000000;103.15000153
S;SUL;2016-02-03;20022.00000000;236.72000122;17359.00000000;205.24000549
SE;SUDESTE;2016-02-03;64655.00000000;96.80000305;61934.00000000;92.72000122
N;NORTE;2016-02-04;13728.00000000;101.63999939;13719.00000000;101.58000183
NE;NORDESTE;2016-02-04;15841.00000000;109.09999847;15255.00000000;105.06999969
S;SUL;2016-02-04;18192.00000000;215.08999634;16729.00000000;197.78999329
SE;SUDESTE;2016-02-04;61606.00000000;92.23000336;58652.00000000;87.80999756
N;NORTE;2016-02-05;13099.00000000;96.98999786;12963.00000000;95.98000336
NE;NORDESTE;2016-02-05;15894.00000000;109.47000122;15561.00000000;107.16999817
S;SUL;2016-02-05;16902.00000000;199.83000183;14850.00000000;175.57000732
SE;SUDESTE;2016-02-05;59594.00000000;89.22000122;56563.00000000;84.68000031
N;NORTE;2016-02-06;12386.00000000;91.70999908;12258.00000000;90.76000214
NE;NORDESTE;2016-02-06;15986.00000000;110.09999847;15663.00000000;107.87999725
S;SUL;2016-02-06;15866.00000000;187.58999634;14070.00000000;166.35000610
SE;SUDESTE;2016-02-06;57954.00000000;86.76999664;53210.00000000;79.66000366
N;NORTE;2016-02-07;11662.00000000;86.34999847;11549.00000000;85.51000214
NE;NORDESTE;2016-02-07;16176.00000000;111.41000366;16082.00000000;110.76000214
S;SUL;2016-02-07;15093.00000000;178.44999695;11346.00000000;134.13999939
SE;SUDESTE;2016-02-07;56521.00000000;84.62000275;49018.00000000;73.38999939
N;NORTE;2016-02-08;10865.00000000;80.44000244;10780.00000000;79.81999969
NE;NORDESTE;2016-02-08;16477.00000000;113.48000336;16416.00000000;113.05999756
S;SUL;2016-02-08;14192.00000000;167.78999329;9548.00000000;112.88999939
SE;SUDESTE;2016-02-08;55711.00000000;83.41000366;49454.00000000;74.04000092
N;NORTE;2016-02-09;9994.00000000;74.00000000;9821.00000000;72.72000122
NE;NORDESTE;2016-02-09;16523.00000000;113.80000305;16512.00000000;113.72000122
S;SUL;2016-02-09;12874.00000000;152.21000671;11984.00000000;141.69000244
SE;SUDESTE;2016-02-09;55083.00000000;82.47000122;48874.00000000;73.16999817
N;NORTE;2016-02-10;9312.00000000;68.94999695;9156.00000000;67.79000092
NE;NORDESTE;2016-02-10;16697.00000000;115.00000000;16685.00000000;114.91999817
S;SUL;2016-02-10;12543.00000000;148.30000305;11838.00000000;139.96000671
SE;SUDESTE;2016-02-10;54324.00000000;81.33000183;49168.00000000;73.61000061
N;NORTE;2016-02-11;8830.00000000;65.37999725;8678.00000000;64.25000000
NE;NORDESTE;2016-02-11;16919.00000000;116.52999878;16907.00000000;116.44000244
S;SUL;2016-02-11;12084.00000000;142.86999512;11373.00000000;134.46000671
SE;SUDESTE;2016-02-11;53825.00000000;80.58000183;47769.00000000;71.51999664
N;NORTE;2016-02-12;8467.00000000;62.68999863;8321.00000000;61.61000061
NE;NORDESTE;2016-02-12;16992.00000000;117.02999878;16986.00000000;116.98999786
S;SUL;2016-02-12;11461.00000000;135.50000000;10851.00000000;128.28999329
SE;SUDESTE;2016-02-12;53245.00000000;79.72000122;48200.00000000;72.16000366
N;NORTE;2016-02-13;8221.00000000;60.86999893;8057.00000000;59.65000153
NE;NORDESTE;2016-02-13;17019.00000000;117.22000122;16999.00000000;117.08000183
S;SUL;2016-02-13;10526.00000000;124.44999695;10125.00000000;119.70999908
SE;SUDESTE;2016-02-13;53238.00000000;79.70999908;48171.00000000;72.12000275
N;NORTE;2016-02-14;8105.00000000;60.00999832;8007.00000000;59.27999878
NE;NORDESTE;2016-02-14;16964.00000000;116.83999634;16936.00000000;116.63999939
S;SUL;2016-02-14;11212.00000000;132.55999756;10865.00000000;128.46000671
SE;SUDESTE;2016-02-14;52938.00000000;79.26000214;46886.00000000;70.19999695
N;NORTE;2016-02-15;8034.00000000;59.47999954;7937.00000000;58.77000046
NE;NORDESTE;2016-02-15;16841.00000000;115.98999786;16819.00000000;115.83999634
S;SUL;2016-02-15;11492.00000000;135.86999512;11026.00000000;130.36000061
SE;SUDESTE;2016-02-15;53231.00000000;79.69999695;48927.00000000;73.25000000
N;NORTE;2016-02-16;7975.00000000;59.04999924;7856.00000000;58.16999817
NE;NORDESTE;2016-02-16;16581.00000000;114.19999695;16564.00000000;114.08000183
S;SUL;2016-02-16;11618.00000000;137.36000061;11202.00000000;132.44000244
SE;SUDESTE;2016-02-16;52795.00000000;79.04000092;47922.00000000;71.75000000
N;NORTE;2016-02-17;7917.00000000;58.61999893;7830.00000000;57.97000122
NE;NORDESTE;2016-02-17;16229.00000000;111.77999878;16214.00000000;111.66999817
S;SUL;2016-02-17;12297.00000000;145.38999939;11861.00000000;140.22999573
SE;SUDESTE;2016-02-17;52941.00000000;79.26000214;48079.00000000;71.98000336
N;NORTE;2016-02-18;7844.00000000;58.08000183;7734.00000000;57.25999832
NE;NORDESTE;2016-02-18;15672.00000000;107.94000244;15650.00000000;107.79000092
S;SUL;2016-02-18;12326.00000000;145.72999573;11849.00000000;140.08999634
SE;SUDESTE;2016-02-18;53037.00000000;79.40000153;48572.00000000;72.72000122
N;NORTE;2016-02-19;7756.00000000;57.43000031;7693.00000000;56.95999908
NE;NORDESTE;2016-02-19;14701.00000000;101.25000000;14681.00000000;101.11000061
S;SUL;2016-02-19;11360.00000000;134.30999756;10782.00000000;127.48000336
SE;SUDESTE;2016-02-19;53341.00000000;79.86000061;48681.00000000;72.87999725
N;NORTE;2016-02-20;7701.00000000;57.02000046;7672.00000000;56.79999924
NE;NORDESTE;2016-02-20;13364.00000000;92.04000092;13358.00000000;92.00000000
S;SUL;2016-02-20;10607.00000000;125.41000366;10313.00000000;121.93000031
SE;SUDESTE;2016-02-20;53575.00000000;80.20999908;49107.00000000;73.51999664
N;NORTE;2016-02-21;7624.00000000;56.45000076;7541.00000000;55.83000183
NE;NORDESTE;2016-02-21;12003.00000000;82.66999817;11950.00000000;82.30000305
S;SUL;2016-02-21;10773.00000000;127.37000275;10372.00000000;122.62999725
SE;SUDESTE;2016-02-21;54785.00000000;82.01999664;46795.00000000;70.05999756
N;NORTE;2016-02-22;7589.00000000;56.18999863;7564.00000000;56.00000000
NE;NORDESTE;2016-02-22;10781.00000000;74.25000000;10760.00000000;74.11000061
S;SUL;2016-02-22;10982.00000000;129.83999634;10240.00000000;121.06999969
SE;SUDESTE;2016-02-22;56844.00000000;85.09999847;48861.00000000;73.15000153
N;NORTE;2016-02-23;7521.00000000;55.68999863;7428.00000000;55.00000000
NE;NORDESTE;2016-02-23;9743.00000000;67.09999847;9722.00000000;66.95999908
S;SUL;2016-02-23;11394.00000000;134.71000671;10138.00000000;119.86000061
SE;SUDESTE;2016-02-23;58323.00000000;87.31999969;45950.00000000;68.79000092
N;NORTE;2016-02-24;7447.00000000;55.13999939;7362.00000000;54.50999832
NE;NORDESTE;2016-02-24;8967.00000000;61.75999832;8945.00000000;61.61000061
S;SUL;2016-02-24;11458.00000000;135.47000122;10324.00000000;122.05999756
SE;SUDESTE;2016-02-24;60390.00000000;90.41000366;44991.00000000;67.36000061
N;NORTE;2016-02-25;7348.00000000;54.40000153;7251.00000000;53.68999863
NE;NORDESTE;2016-02-25;8342.00000000;57.45000076;8320.00000000;57.29999924
S;SUL;2016-02-25;12177.00000000;143.97000122;10390.00000000;122.83999634
SE;SUDESTE;2016-02-25;62219.00000000;93.15000153;43144.00000000;64.58999634
N;NORTE;2016-02-26;7291.00000000;53.97999954;7193.00000000;53.25999832
NE;NORDESTE;2016-02-26;7813.00000000;53.81000137;7801.00000000;53.72999954
S;SUL;2016-02-26;12810.00000000;151.44999695;9509.00000000;112.43000031
SE;SUDESTE;2016-02-26;63085.00000000;94.44999695;42482.00000000;63.59999847
N;NORTE;2016-02-27;7258.00000000;53.74000168;7155.00000000;52.97999954
NE;NORDESTE;2016-02-27;7399.00000000;50.95999908;7381.00000000;50.84000015
S;SUL;2016-02-27;15252.00000000;180.33000183;7657.00000000;90.52999878
SE;SUDESTE;2016-02-27;64170.00000000;96.06999969;43400.00000000;64.98000336
N;NORTE;2016-02-28;7279.00000000;53.88999939;7162.00000000;53.02999878
NE;NORDESTE;2016-02-28;7060.00000000;48.61999893;7038.00000000;48.47000122
S;SUL;2016-02-28;17650.00000000;208.67999268;8429.00000000;99.66000366
SE;SUDESTE;2016-02-28;66587.00000000;99.69000244;46089.00000000;69.00000000
N;NORTE;2016-02-29;7298.00000000;54.02999878;7114.00000000;52.66999817
NE;NORDESTE;2016-02-29;6759.00000000;46.54999924;6734.00000000;46.38000107
S;SUL;2016-02-29;16810.00000000;198.75000000;13573.00000000;160.47000122
SE;SUDESTE;2016-02-29;68928.00000000;103.19999695;49911.00000000;74.72000122
N;NORTE;2016-03-01;7291.00000000;46.09999847;7108.00000000;44.93999863
NE;NORDESTE;2016-03-01;6487.00000000;45.18999863;6465.00000000;45.04000092
S;SUL;2016-03-01;14799.00000000;206.22999573;12833.00000000;178.83000183
SE;SUDESTE;2016-03-01;70287.00000000;108.62000275;49229.00000000;76.06999969
N;NORTE;2016-03-02;7263.00000000;45.91999817;7071.00000000;44.70000076
NE;NORDESTE;2016-03-02;6222.00000000;43.34999847;6210.00000000;43.25999832
S;SUL;2016-03-02;13434.00000000;187.19999695;11588.00000000;161.47999573
SE;SUDESTE;2016-03-02;71121.00000000;109.90000153;50629.00000000;78.23999786
N;NORTE;2016-03-03;7188.00000000;45.43999863;7010.00000000;44.31999969
NE;NORDESTE;2016-03-03;5981.00000000;41.66999817;5964.00000000;41.54999924
S;SUL;2016-03-03;17220.00000000;239.96000671;10192.00000000;142.02999878
SE;SUDESTE;2016-03-03;72418.00000000;111.91000366;51728.00000000;79.94000244
N;NORTE;2016-03-04;7175.00000000;45.36000061;7054.00000000;44.59999847
NE;NORDESTE;2016-03-04;5762.00000000;40.13999939;5744.00000000;40.02000046
S;SUL;2016-03-04;20421.00000000;284.57000732;14083.00000000;196.25000000
SE;SUDESTE;2016-03-04;71283.00000000;110.15000153;50290.00000000;77.70999908
N;NORTE;2016-03-05;7204.00000000;45.54999924;7104.00000000;44.90999985
NE;NORDESTE;2016-03-05;5573.00000000;38.81999969;5541.00000000;38.59999847
S;SUL;2016-03-05;19181.00000000;267.29000854;15313.00000000;213.38999939
SE;SUDESTE;2016-03-05;69714.00000000;107.73000336;46411.00000000;71.72000122
N;NORTE;2016-03-06;7342.00000000;46.41999817;7269.00000000;45.95999908
NE;NORDESTE;2016-03-06;5401.00000000;37.63000107;5378.00000000;37.47000122
S;SUL;2016-03-06;17098.00000000;238.25999451;12102.00000000;168.63999939
SE;SUDESTE;2016-03-06;68762.00000000;106.26000214;45074.00000000;69.65000153
N;NORTE;2016-03-07;7578.00000000;47.90999985;7472.00000000;47.24000168
NE;NORDESTE;2016-03-07;5249.00000000;36.56999969;5221.00000000;36.36999893
S;SUL;2016-03-07;15266.00000000;212.72999573;13495.00000000;188.05999756
SE;SUDESTE;2016-03-07;68894.00000000;106.45999908;50127.00000000;77.45999908
N;NORTE;2016-03-08;7945.00000000;50.22999954;7777.00000000;49.16999817
NE;NORDESTE;2016-03-08;5103.00000000;35.54999924;5070.00000000;35.31999969
S;SUL;2016-03-08;14146.00000000;197.13000488;12286.00000000;171.21000671
SE;SUDESTE;2016-03-08;69426.00000000;107.29000092;51481.00000000;79.55000305
N;NORTE;2016-03-09;8362.00000000;52.86999893;8156.00000000;51.56000137
NE;NORDESTE;2016-03-09;4939.00000000;34.40999985;4912.00000000;34.22000122
S;SUL;2016-03-09;14404.00000000;200.72000122;12239.00000000;170.55000305
SE;SUDESTE;2016-03-09;70269.00000000;108.58999634;53015.00000000;81.91999817
N;NORTE;2016-03-10;8838.00000000;55.88000107;8528.00000000;53.91999817
NE;NORDESTE;2016-03-10;4751.00000000;33.09999847;4726.00000000;32.91999817
S;SUL;2016-03-10;17614.00000000;245.44999695;13691.00000000;190.78999329
SE;SUDESTE;2016-03-10;72164.00000000;111.51999664;56565.00000000;87.41000366
N;NORTE;2016-03-11;9293.00000000;58.75000000;8932.00000000;56.47000122
NE;NORDESTE;2016-03-11;4541.00000000;31.62999916;4520.00000000;31.48999977
S;SUL;2016-03-11;18865.00000000;262.89001465;15391.00000000;214.47999573
SE;SUDESTE;2016-03-11;72427.00000000;111.91999817;55651.00000000;86.00000000
N;NORTE;2016-03-12;9624.00000000;60.84999847;9275.00000000;58.63999939
NE;NORDESTE;2016-03-12;4332.00000000;30.18000031;4306.00000000;30.00000000
S;SUL;2016-03-12;17655.00000000;246.02999878;13295.00000000;185.27000427
SE;SUDESTE;2016-03-12;71993.00000000;111.25000000;55781.00000000;86.19999695
N;NORTE;2016-03-13;9881.00000000;62.47000122;9561.00000000;60.45000076
NE;NORDESTE;2016-03-13;4161.00000000;28.98999977;4136.00000000;28.80999947
S;SUL;2016-03-13;15692.00000000;218.66999817;8348.00000000;116.33000183
SE;SUDESTE;2016-03-13;72122.00000000;111.44999695;55001.00000000;84.98999786
N;NORTE;2016-03-14;10013.00000000;63.29999924;9745.00000000;61.61000061
NE;NORDESTE;2016-03-14;4046.00000000;28.19000053;4014.00000000;27.95999908
S;SUL;2016-03-14;13865.00000000;193.21000671;10812.00000000;150.66999817
SE;SUDESTE;2016-03-14;72096.00000000;111.41000366;58048.00000000;89.69999695
N;NORTE;2016-03-15;10027.00000000;63.38999939;9724.00000000;61.47999954
NE;NORDESTE;2016-03-15;4003.00000000;27.88999939;3984.00000000;27.75000000
S;SUL;2016-03-15;12300.00000000;171.39999390;10642.00000000;148.30000305
SE;SUDESTE;2016-03-15;71363.00000000;110.27999878;57808.00000000;89.33000183
N;NORTE;2016-03-16;9986.00000000;63.13000107;9747.00000000;61.61999893
NE;NORDESTE;2016-03-16;4018.00000000;27.98999977;3988.00000000;27.78000069
S;SUL;2016-03-16;10944.00000000;152.50999451;9745.00000000;135.80000305
SE;SUDESTE;2016-03-16;70139.00000000;108.38999939;56528.00000000;87.34999847
N;NORTE;2016-03-17;9887.00000000;62.50999832;9613.00000000;60.77999878
NE;NORDESTE;2016-03-17;4096.00000000;28.53000069;4080.00000000;28.42000008
S;SUL;2016-03-17;9969.00000000;138.91999817;8779.00000000;122.33999634
SE;SUDESTE;2016-03-17;67809.00000000;104.79000092;53862.00000000;83.23000336
N;NORTE;2016-03-18;9776.00000000;61.81000137;9489.00000000;59.99000168
NE;NORDESTE;2016-03-18;4235.00000000;29.50000000;4207.00000000;29.30999947
S;SUL;2016-03-18;9074.00000000;126.44999695;8315.00000000;115.87000275
SE;SUDESTE;2016-03-18;65535.00000000;101.26999664;51528.00000000;79.62999725
N;NORTE;2016-03-19;9656.00000000;61.04999924;9292.00000000;58.75000000
NE;NORDESTE;2016-03-19;4403.00000000;30.67000008;4379.00000000;30.51000023
S;SUL;2016-03-19;8469.00000000;118.01999664;7982.00000000;111.23000336
SE;SUDESTE;2016-03-19;63131.00000000;97.55999756;48216.00000000;74.51000214
N;NORTE;2016-03-20;9533.00000000;60.27000046;9169.00000000;57.97000122
NE;NORDESTE;2016-03-20;4575.00000000;31.87000084;4565.00000000;31.79999924
S;SUL;2016-03-20;8109.00000000;113.00000000;7644.00000000;106.51999664
SE;SUDESTE;2016-03-20;61082.00000000;94.38999939;47219.00000000;72.97000122
N;NORTE;2016-03-21;9392.00000000;59.38000107;9066.00000000;57.31999969
NE;NORDESTE;2016-03-21;4726.00000000;32.91999817;4721.00000000;32.88999939
S;SUL;2016-03-21;9311.00000000;129.75000000;8879.00000000;123.73000336
SE;SUDESTE;2016-03-21;59044.00000000;91.23999786;50068.00000000;77.37000275
N;NORTE;2016-03-22;9332.00000000;59.00000000;9032.00000000;57.09999847
NE;NORDESTE;2016-03-22;4842.00000000;33.72999954;4819.00000000;33.56999969
S;SUL;2016-03-22;14382.00000000;200.41999817;13267.00000000;184.88000488
SE;SUDESTE;2016-03-22;57096.00000000;88.23000336;46969.00000000;72.58000183
N;NORTE;2016-03-23;9294.00000000;58.75999832;9080.00000000;57.40999985
NE;NORDESTE;2016-03-23;4914.00000000;34.22999954;4891.00000000;34.06999969
S;SUL;2016-03-23;16025.00000000;223.30999756;12819.00000000;178.63000488
SE;SUDESTE;2016-03-23;55181.00000000;85.26999664;44589.00000000;68.90000153
N;NORTE;2016-03-24;9299.00000000;58.79000092;9035.00000000;57.11999893
NE;NORDESTE;2016-03-24;4952.00000000;34.50000000;4920.00000000;34.27000046
