id_subsistema;nom_subsistema;ena_data;ena_bruta_regiao_mwmed;ena_bruta_regiao_percentualmlt;ena_armazenavel_regiao_mwmed;ena_armazenavel_regiao_percentualmlt
N;NORTE;2013-01-01;3659.00000000;38.33000183;3639.00000000;38.11999893
NE;NORDESTE;2013-01-01;4304.00000000;31.15999985;4190.00000000;30.34000015
S;SUL;2013-01-01;9188.00000000;122.54000092;8745.00000000;116.62999725
SE;SUDESTE;2013-01-01;29592.00000000;53.81000137;29338.00000000;53.34999847
N;NORTE;2013-01-02;3641.00000000;38.13999939;3629.00000000;38.00999832
NE;NORDESTE;2013-01-02;4242.00000000;30.70999908;4129.00000000;29.89999962
S;SUL;2013-01-02;9471.00000000;126.31999969;9136.00000000;121.84999847
SE;SUDESTE;2013-01-02;30000.00000000;54.54999924;29842.00000000;54.25999832
N;NORTE;2013-01-03;3631.00000000;38.02999878;3620.00000000;37.91999817
NE;NORDESTE;2013-01-03;4253.00000000;30.79000092;4140.00000000;29.97999954
S;SUL;2013-01-03;9564.00000000;127.55999756;9284.00000000;123.81999969
SE;SUDESTE;2013-01-03;30209.00000000;54.93000031;29962.00000000;54.47999954
N;NORTE;2013-01-04;3628.00000000;38.00000000;3611.00000000;37.81999969
NE;NORDESTE;2013-01-04;4299.00000000;31.12999916;4165.00000000;30.15999985
S;SUL;2013-01-04;8964.00000000;119.55999756;8733.00000000;116.47000122
SE;SUDESTE;2013-01-04;29967.00000000;54.49000168;29743.00000000;54.08000183
N;NORTE;2013-01-05;3647.00000000;38.20000076;3631.00000000;38.02999878
NE;NORDESTE;2013-01-05;4253.00000000;30.79000092;4116.00000000;29.79999924
S;SUL;2013-01-05;8361.00000000;111.51000214;8054.00000000;107.41999817
SE;SUDESTE;2013-01-05;29695.00000000;53.99000168;29511.00000000;53.65999985
N;NORTE;2013-01-06;3691.00000000;38.65999985;3680.00000000;38.54999924
NE;NORDESTE;2013-01-06;4043.00000000;29.27000046;3907.00000000;28.29000092
S;SUL;2013-01-06;9743.00000000;129.94000244;9255.00000000;123.44000244
SE;SUDESTE;2013-01-06;29390.00000000;53.43999863;29252.00000000;53.18999863
N;NORTE;2013-01-07;3888.00000000;40.72000122;3877.00000000;40.61000061
NE;NORDESTE;2013-01-07;3783.00000000;27.38999939;3654.00000000;26.45999908
S;SUL;2013-01-07;12914.00000000;172.24000549;12227.00000000;163.07000732
SE;SUDESTE;2013-01-07;29274.00000000;53.22999954;28963.00000000;52.65999985
N;NORTE;2013-01-08;4202.00000000;44.00999832;4199.00000000;43.97999954
NE;NORDESTE;2013-01-08;3568.00000000;25.82999992;3500.00000000;25.34000015
S;SUL;2013-01-08;18737.00000000;249.89999390;17405.00000000;232.13000488
SE;SUDESTE;2013-01-08;29961.00000000;54.47999954;29589.00000000;53.79999924
N;NORTE;2013-01-09;4479.00000000;46.90999985;4479.00000000;46.90999985
NE;NORDESTE;2013-01-09;3413.00000000;24.70999908;3344.00000000;24.20999908
S;SUL;2013-01-09;22233.00000000;296.52999878;20693.00000000;275.98999023
SE;SUDESTE;2013-01-09;31956.00000000;58.11000061;31632.00000000;57.52000046
N;NORTE;2013-01-10;4765.00000000;49.90999985;4765.00000000;49.90999985
NE;NORDESTE;2013-01-10;3328.00000000;24.10000038;3248.00000000;23.52000046
S;SUL;2013-01-10;21375.00000000;285.07998657;20322.00000000;271.04000854
SE;SUDESTE;2013-01-10;34821.00000000;63.31000137;34486.00000000;62.70999908
N;NORTE;2013-01-11;5005.00000000;52.41999817;5005.00000000;52.41999817
NE;NORDESTE;2013-01-11;3532.00000000;25.56999969;3454.00000000;25.01000023
S;SUL;2013-01-11;17799.00000000;237.38999939;16972.00000000;226.36000061
SE;SUDESTE;2013-01-11;37594.00000000;68.36000061;37051.00000000;67.37000275
N;NORTE;2013-01-12;5075.00000000;53.15999985;5075.00000000;53.15999985
NE;NORDESTE;2013-01-12;3712.00000000;26.87999916;3631.00000000;26.29000092
S;SUL;2013-01-12;13908.00000000;185.49000549;13341.00000000;177.92999268
SE;SUDESTE;2013-01-12;40912.00000000;74.38999939;40071.00000000;72.86000061
N;NORTE;2013-01-13;5102.00000000;53.43999863;5102.00000000;53.43999863
NE;NORDESTE;2013-01-13;3740.00000000;27.07999992;3658.00000000;26.48999977
S;SUL;2013-01-13;11255.00000000;150.11000061;10873.00000000;145.02000427
SE;SUDESTE;2013-01-13;44198.00000000;80.36000061;43107.00000000;78.37999725
N;NORTE;2013-01-14;5194.00000000;54.40000153;5191.00000000;54.36999893
NE;NORDESTE;2013-01-14;3727.00000000;26.98999977;3646.00000000;26.39999962
S;SUL;2013-01-14;9732.00000000;129.80000305;9514.00000000;126.88999939
SE;SUDESTE;2013-01-14;48667.00000000;88.48999786;47184.00000000;85.79000092
N;NORTE;2013-01-15;5350.00000000;56.04000092;5337.00000000;55.90000153
NE;NORDESTE;2013-01-15;3611.00000000;26.14999962;3427.00000000;24.80999947
S;SUL;2013-01-15;8884.00000000;118.48999786;8760.00000000;116.83000183
SE;SUDESTE;2013-01-15;51806.00000000;94.19999695;50146.00000000;91.18000031
N;NORTE;2013-01-16;5665.00000000;59.34000015;5559.00000000;58.22999954
NE;NORDESTE;2013-01-16;3571.00000000;25.86000061;3281.00000000;23.76000023
S;SUL;2013-01-16;8118.00000000;108.26999664;8017.00000000;106.91999817
SE;SUDESTE;2013-01-16;55194.00000000;100.36000061;53182.00000000;96.69999695
N;NORTE;2013-01-17;6134.00000000;64.25000000;5990.00000000;62.74000168
NE;NORDESTE;2013-01-17;3552.00000000;25.71999931;3180.00000000;23.02000046
S;SUL;2013-01-17;7714.00000000;102.87999725;7605.00000000;101.43000031
SE;SUDESTE;2013-01-17;60072.00000000;109.23000336;57497.00000000;104.55000305
N;NORTE;2013-01-18;6606.00000000;69.19000244;6527.00000000;68.37000275
NE;NORDESTE;2013-01-18;3727.00000000;26.98999977;3337.00000000;24.15999985
S;SUL;2013-01-18;7287.00000000;97.19000244;7152.00000000;95.38999939
SE;SUDESTE;2013-01-18;62942.00000000;114.44999695;60555.00000000;110.11000061
N;NORTE;2013-01-19;7069.00000000;74.04000092;7047.00000000;73.80999756
NE;NORDESTE;2013-01-19;4107.00000000;29.73999977;3655.00000000;26.45999908
S;SUL;2013-01-19;6777.00000000;90.38999939;6663.00000000;88.87000275
SE;SUDESTE;2013-01-19;64100.00000000;116.55000305;62285.00000000;113.25000000
N;NORTE;2013-01-20;7448.00000000;78.01000214;7315.00000000;76.62000275
NE;NORDESTE;2013-01-20;4448.00000000;32.20999908;3996.00000000;28.93000031
S;SUL;2013-01-20;6328.00000000;84.40000153;6219.00000000;82.94000244
SE;SUDESTE;2013-01-20;65137.00000000;118.44000244;63381.00000000;115.25000000
N;NORTE;2013-01-21;7779.00000000;81.48000336;7612.00000000;79.73000336
NE;NORDESTE;2013-01-21;4777.00000000;34.59000015;4398.00000000;31.84000015
S;SUL;2013-01-21;6082.00000000;81.12000275;5991.00000000;79.90000153
SE;SUDESTE;2013-01-21;65158.00000000;118.48000336;63627.00000000;115.69000244
N;NORTE;2013-01-22;8047.00000000;84.29000092;7863.00000000;82.36000061
NE;NORDESTE;2013-01-22;5451.00000000;39.47000122;5172.00000000;37.45000076
